cui,umls_name,msigdb_name
C2752841,negative regulation of mammary gland development in males by androgen receptor signaling pathway,GO_GLAND_DEVELOPMENT
C1154719,response to mercury ion,GO_RESPONSE_TO_MERCURY_ION
C4235867,regulation of ubiquitin protein ligase activity,GO_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY
C4235707,beta-catenin-TCF complex assembly,GO_BETA_CATENIN_TCF_COMPLEX_ASSEMBLY
C1155437,activation of protein kinase C activity by G-protein coupled receptor protein signaling pathway,GO_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY
C1155872,Cell Cycle Control,GO_REGULATION_OF_CELL_CYCLE_PROCESS
C1155989,establishment or maintenance of cell polarity,GO_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY
C1819777,immune response-regulating cell surface receptor signaling pathway,GO_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY
C1326489,vesicle docking,GO_VESICLE_DOCKING
C1656972,oligodendrocyte differentiation,GO_OLIGODENDROCYTE_DIFFERENTIATION
C1154429,neuromuscular synaptic transmission,GO_NEUROMUSCULAR_SYNAPTIC_TRANSMISSION
C0599733,cell killing,GO_CELL_KILLING
C3822245,intracellular signal transduction pathway involved in mitotic cell cycle G2/M transition decatenation checkpoint,GO_CELL_CYCLE_CHECKPOINT
C2755096,nephron tubule formation,GO_NEPHRON_TUBULE_FORMATION
C2262695,negative regulation of cardiac muscle tissue development,GO_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT
C1523904,negative regulation of ion transport,GO_NEGATIVE_REGULATION_OF_ION_TRANSPORT
C2244278,cerebral cortex radially oriented cell migration,GO_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION
C1622375,lymph vessel development,GO_LYMPH_VESSEL_DEVELOPMENT
C1154716,response to cadmium ion,GO_RESPONSE_TO_CADMIUM_ION
C2247677,response to cytokine,GO_RESPONSE_TO_CYTOKINE
C3895190,regulation of cardiac conduction,GO_REGULATION_OF_CARDIAC_CONDUCTION
C3546738,positive regulation of extrinsic apoptotic signaling pathway via death domain receptors,GO_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS
C3269393,spliceosomal complex assembly,GO_SPLICEOSOMAL_COMPLEX_ASSEMBLY
C1158761,snRNA processing,GO_SNRNA_PROCESSING
C3156341,positive regulation of canonical Wnt signaling pathway involved in neural crest cell differentiation,GO_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION
C2753569,atrioventricular valve development,GO_ATRIOVENTRICULAR_VALVE_DEVELOPMENT
C1158756,rRNA modification,GO_RRNA_MODIFICATION
C1819594,positive regulation of monooxygenase activity,GO_POSITIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY
C2753230,positive regulation of dendritic spine morphogenesis,GO_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS
C2753011,mesenchymal smoothened signaling pathway involved in prostate gland development,GO_PROSTATE_GLAND_DEVELOPMENT
C2245724,microvillus organization,GO_MICROVILLUS_ORGANIZATION
C1818560,adenohypophysis development,GO_ADENOHYPOPHYSIS_DEVELOPMENT
C1819837,regulation of T-helper 1 type immune response,GO_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE
C1819499,regulation of interleukin-6 production,GO_REGULATION_OF_INTERLEUKIN_6_PRODUCTION
C0260000,Secondary Metabolism,GO_SECONDARY_METABOLIC_PROCESS
C1156336,negative regulation of gluconeogenesis,GO_NEGATIVE_REGULATION_OF_GLUCONEOGENESIS
C1816546,regulation of transmission of nerve impulse,GO_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE
C3547175,fatty acid derivative biosynthetic process,GO_FATTY_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS
C1155441,glutamate receptor signaling pathway,GO_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY
C1158861,Pyruvate Metabolism Pathway,GO_PYRUVATE_METABOLIC_PROCESS
C3547534,positive regulation of ERBB signaling pathway,GO_POSITIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY
C3547694,positive regulation of potassium ion transmembrane transporter activity,GO_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
C1155501,nitric oxide mediated signal transduction,GO_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION
C4327009,positive regulation of tyrosine phosphorylation of Stat5 protein,GO_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT5_PROTEIN
C3157555,negative regulation of endothelial cell apoptotic process,GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS
C1155678,establishment of mitotic spindle localization,GO_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION
C1156529,sterol metabolic process,GO_STEROL_METABOLIC_PROCESS
C2262775,retina development in camera-type eye,GO_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE
C2262917,regulation of posttranscriptional gene silencing,GO_REGULATION_OF_POSTTRANSCRIPTIONAL_GENE_SILENCING
C3549190,post-anal tail morphogenesis,GO_POST_ANAL_TAIL_MORPHOGENESIS
C1159094,peptidyl-asparagine modification,GO_PEPTIDYL_ASPARAGINE_MODIFICATION
C1621269,positive regulation of endothelial cell proliferation,GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION
C1536403,pathologic cytolysis,GO_CYTOLYSIS
C1160703,regulation of viral genome replication,GO_REGULATION_OF_VIRAL_GENOME_REPLICATION
C2247024,mammary gland epithelial cell proliferation,GO_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION
C0035150,Reproduction,GO_REPRODUCTION
C1155504,regulation of JAK-STAT cascade,GO_REGULATION_OF_STAT_CASCADE
C1523899,regulation of potassium ion transport,GO_REGULATION_OF_ION_TRANSPORT
C1818042,dorsal spinal cord development,GO_DORSAL_SPINAL_CORD_DEVELOPMENT
C2754100,neuron death,GO_NEURON_DEATH
C2265642,positive regulation of autophagy,GO_POSITIVE_REGULATION_OF_AUTOPHAGY
C4236886,signal transduction by protein phosphorylation,GO_SIGNAL_TRANSDUCTION_BY_PROTEIN_PHOSPHORYLATION
C0597361,Receptor Mediated Endocytosis,GO_RECEPTOR_MEDIATED_ENDOCYTOSIS
C2245506,positive regulation of actin filament bundle assembly,GO_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY
C1157807,2-oxoglutarate metabolic process,GO_2_OXOGLUTARATE_METABOLIC_PROCESS
C1156787,Tryptophan Metabolism Pathway,GO_TRYPTOPHAN_METABOLIC_PROCESS
C1155593,inositol phosphate-mediated signaling,GO_INOSITOL_PHOSPHATE_MEDIATED_SIGNALING
C1326275,regulation of mitochondrial membrane permeability,GO_REGULATION_OF_MEMBRANE_PERMEABILITY
C1155499,androgen receptor signaling pathway,GO_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY
C1819612,"negative regulation of DNA-templated transcription, elongation",GO_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION
C3157956,positive regulation of stem cell proliferation,GO_POSITIVE_REGULATION_OF_STEM_CELL_PROLIFERATION
C1160501,germ cell development,GO_GERM_CELL_DEVELOPMENT
C1326483,negative regulation of receptor-mediated endocytosis,GO_NEGATIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS
C1155649,DNA Ligation,GO_DNA_LIGATION
C3894940,regulation of sprouting angiogenesis,GO_REGULATION_OF_SPROUTING_ANGIOGENESIS
C2753484,cellular macromolecule localization,GO_CELLULAR_MACROMOLECULE_LOCALIZATION
C3269463,regulation of cellular response to insulin stimulus,GO_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS
C3155829,canonical Wnt signaling pathway involved in mesonephric nephron development,GO_NEPHRON_DEVELOPMENT
C3270707,positive regulation of response to DNA damage stimulus,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS
C3156577,purine-containing compound catabolic process,GO_PURINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS
C2755904,regulation of lipoprotein particle clearance,GO_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE
C1818690,platelet degranulation,GO_PLATELET_DEGRANULATION
C1327442,positive regulation of inflammatory response,GO_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE
C2612546,lipid oxidation,GO_LIPID_OXIDATION
C1155451,integrin-mediated signaling pathway,GO_INTEGRIN_MEDIATED_SIGNALING_PATHWAY
C1326563,notochord development,GO_NOTOCHORD_DEVELOPMENT
C1819987,dicarboxylic acid catabolic process,GO_DICARBOXYLIC_ACID_CATABOLIC_PROCESS
C1157241,NAD biosynthetic process,GO_NAD_BIOSYNTHETIC_PROCESS
C1327388,regulation of sulfur metabolic process,GO_REGULATION_OF_SULFUR_METABOLIC_PROCESS
C1655760,skin development,GO_SKIN_DEVELOPMENT
C1155417,adenylate cyclase-activating G-protein coupled receptor signaling pathway,GO_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY
C1160281,mesoderm development,GO_MESODERM_DEVELOPMENT
C1820234,genitalia development,GO_GENITALIA_DEVELOPMENT
C1325958,negative regulation of calcium-mediated signaling,GO_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING
C1155528,regulation of tyrosine phosphorylation of Stat1 protein,GO_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT1_PROTEIN
C1425942,SCARA3 gene,GO_CELLULAR_RESPONSE_TO_STRESS
C1817469,pattern specification process,GO_PATTERN_SPECIFICATION_PROCESS
C3823711,regulation of alcohol biosynthetic process,GO_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS
C1158422,phosphatidic acid metabolic process,GO_PHOSPHATIDIC_ACID_METABOLIC_PROCESS
C1160704,negative regulation of viral genome replication,GO_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION
C1510883,Angiogenesis Pathway,GO_ANGIOGENESIS
C1326057,epithelial cell differentiation,GO_EPITHELIAL_CELL_DIFFERENTIATION
C1819721,regulation of natural killer cell mediated immunity,GO_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY
C1817700,lymphoid progenitor cell differentiation,GO_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION
C2984170,Transcriptional Repression by DNA Methylation Pathway,GO_METHYLATION
C3155847,cell surface receptor signaling pathway involved in heart development,GO_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT
C1156081,protein import into mitochondrial matrix,GO_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX
C1325907,modulation of synaptic transmission,GO_MODULATION_OF_SYNAPTIC_TRANSMISSION
C3821669,cellular response to reactive nitrogen species,GO_CELLULAR_RESPONSE_TO_REACTIVE_NITROGEN_SPECIES
C1523430,positive regulation of vascular endothelial growth factor receptor signaling pathway,GO_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY
C1156513,regulation of catecholamine metabolic process,GO_REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS
C1159929,melanocyte differentiation,GO_MELANOCYTE_DIFFERENTIATION
C1158014,RNA fragment catabolic process,GO_RNA_CATABOLIC_PROCESS
C1157898,DNA double-strand break processing,GO_DNA_DOUBLE_STRAND_BREAK_PROCESSING
C1657244,mitochondrion localization,GO_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION
C1523808,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,GO_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY
C0596564,fatty acid transport,GO_FATTY_ACID_TRANSPORT
C2753620,ventricular trabecula myocardium morphogenesis,GO_VENTRICULAR_TRABECULA_MYOCARDIUM_MORPHOGENESIS
C1156249,Regulation of Cell Shape,GO_REGULATION_OF_CELL_SHAPE
C1158360,arachidonic acid metabolic process,GO_ARACHIDONIC_ACID_METABOLIC_PROCESS
C1154711,response to ether,GO_RESPONSE_TO_ETHER
C3544864,positive regulation of gene-specific transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus,GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS
C3157622,positive regulation of lamellipodium organization,GO_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION
C2248000,regulation of blood volume by renin-angiotensin,GO_REGULATION_OF_BLOOD_VOLUME_BY_RENIN_ANGIOTENSIN
C1160632,response to nutrient,GO_RESPONSE_TO_NUTRIENT
C1660641,organelle localization,GO_ORGANELLE_LOCALIZATION
C2753069,venous blood vessel development,GO_VENOUS_BLOOD_VESSEL_DEVELOPMENT
C3269145,execution phase of apoptosis,GO_EXECUTION_PHASE_OF_APOPTOSIS
C1516345,Cell Differentiation or Development Pathway,GO_CELL_DEVELOPMENT
C1817890,production of molecular mediator of immune response,GO_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE
C1818063,telencephalon development,GO_TELENCEPHALON_DEVELOPMENT
C1158363,prostanoid metabolic process,GO_PROSTANOID_METABOLIC_PROCESS
C3268904,membrane repolarization,GO_MEMBRANE_REPOLARIZATION
C1818247,cerebellar Purkinje cell layer morphogenesis,GO_CEREBELLAR_PURKINJE_CELL_LAYER_MORPHOGENESIS
C3156642,clathrin-dependent endocytosis,GO_CLATHRIN_MEDIATED_ENDOCYTOSIS
C3271643,phosphatidylethanolamine acyl-chain remodeling,GO_PHOSPHATIDYLETHANOLAMINE_ACYL_CHAIN_REMODELING
C2612842,response to gonadotropin,GO_RESPONSE_TO_GONADOTROPIN
C1820178,camera-type eye morphogenesis,GO_CAMERA_TYPE_EYE_MORPHOGENESIS
C1818874,response to cobalt ion,GO_RESPONSE_TO_COBALT_ION
C3548852,neurotrophin TRK receptor signaling pathway,GO_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY
C1523350,maternal placenta development,GO_MATERNAL_PLACENTA_DEVELOPMENT
C2752383,macromolecule methylation,GO_MACROMOLECULE_METHYLATION
C1621395,stress-activated protein kinase signaling cascade,GO_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE
C2611935,regulation of platelet-derived growth factor receptor signaling pathway,GO_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY
C1523082,positive regulation of small GTPase mediated signal transduction,GO_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION
C1156213,chromatin silencing at rDNA,GO_CHROMATIN_SILENCING_AT_RDNA
C1657129,response to folic acid,GO_RESPONSE_TO_FOLIC_ACID
C2753830,BMP signaling pathway involved in growth plate cartilage chondrocyte development,GO_GROWTH_PLATE_CARTILAGE_DEVELOPMENT
C1157457,O-glycan processing,GO_O_GLYCAN_PROCESSING
C1327234,positive regulation of cyclic nucleotide metabolic process,GO_POSITIVE_REGULATION_OF_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS
C3156654,reactive oxygen species metabolic process,GO_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS
C3270412,regulation of autophagosome assembly,GO_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY
C1159504,neutral amino acid transport,GO_NEUTRAL_AMINO_ACID_TRANSPORT
C2613237,positive regulation of multi-organism process,GO_POSITIVE_REGULATION_OF_MULTI_ORGANISM_PROCESS
C2755148,mesenchyme morphogenesis,GO_MESENCHYME_MORPHOGENESIS
C1658773,centrosome duplication,GO_CENTROSOME_DUPLICATION
C3893799,negative regulation of SREBP signaling pathway by DNA binding,GO_REGULATION_OF_BINDING
C1327460,positive regulation of immune response,GO_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE
C3271719,positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway,GO_POSITIVE_REGULATION_OF_CHEMOTAXIS
C1325963,regulation of Rho protein signal transduction,GO_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION
C3894465,negative regulation of reactive oxygen species biosynthetic process,GO_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS
C1818862,regulation of ARF protein signal transduction,GO_REGULATION_OF_ARF_PROTEIN_SIGNAL_TRANSDUCTION
C1657278,protein autophosphorylation,GO_PROTEIN_AUTOPHOSPHORYLATION
C2244311,cellular component disassembly,GO_CELLULAR_COMPONENT_DISASSEMBLY
C1817614,regulation of gliogenesis,GO_REGULATION_OF_GLIOGENESIS
C1156905,aminoglycan catabolic process,GO_AMINOGLYCAN_CATABOLIC_PROCESS
C2246219,positive regulation of organic acid transport,GO_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT
C1326080,muscle cell differentiation,GO_MUSCLE_CELL_DIFFERENTIATION
C2263186,activation of transmembrane receptor protein tyrosine kinase activity,GO_ACTIVATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY
C3271642,phosphatidylcholine acyl-chain remodeling,GO_PHOSPHATIDYLCHOLINE_ACYL_CHAIN_REMODELING
C1158693,RNA localization,GO_RNA_LOCALIZATION
C3820781,multi-organism membrane organization,GO_MULTI_ORGANISM_MEMBRANE_ORGANIZATION
C1160173,positive regulation of embryonic development,GO_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT
C2613318,histone H4 acetylation,GO_HISTONE_H4_ACETYLATION
C1154349,mating behavior,GO_MATING_BEHAVIOR
C1819687,ribosomal large subunit biogenesis,GO_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS
C3822572,regulation of protein linear polyubiquitination,GO_REGULATION_OF_PROTEIN_POLYUBIQUITINATION
C1621255,inactivation of MAPK activity involved in osmosensory signaling pathway,GO_INACTIVATION_OF_MAPK_ACTIVITY
C1159089,peptidyl-arginine methylation,GO_PEPTIDYL_ARGININE_METHYLATION
C3821684,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,GO_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY
C1156206,histone phosphorylation,GO_HISTONE_PHOSPHORYLATION
C2755507,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY
C1819420,multicellular organism reproduction,GO_MULTICELLULAR_ORGANISM_REPRODUCTION
C1819553,positive regulation of interferon-gamma production,GO_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION
C1516339,Negative Regulation of Cell Death,GO_NEGATIVE_REGULATION_OF_NECROTIC_CELL_DEATH
C2246439,regulation of organelle organization,GO_REGULATION_OF_ORGANELLE_ORGANIZATION
C0030013,Oxidative Phosphorylation,GO_PHOSPHORYLATION
C2611957,regulation of striated muscle cell apoptotic process,GO_REGULATION_OF_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS
C2265903,striated muscle adaptation,GO_STRIATED_MUSCLE_ADAPTATION
C3548850,branching morphogenesis of an epithelial tube,GO_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE
C1155597,regulation of Ras protein signal transduction,GO_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION
C1327431,negative regulation of cytokine production,GO_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION
C2753226,positive regulation of dendritic spine development,GO_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT
C1655048,positive regulation of viral process,GO_POSITIVE_REGULATION_OF_VIRAL_PROCESS
C2752753,prostate glandular acinus development,GO_PROSTATE_GLANDULAR_ACINUS_DEVELOPMENT
C1514825,Regulation of Proteolysis,GO_REGULATION_OF_PROTEOLYSIS
C2984285,Endocytosis Pathway,GO_ENDOCYTOSIS
C1159387,protein import into nucleus,GO_PROTEIN_LOCALIZATION_TO_NUCLEUS
C1154683,peptide antibiotic catabolic process,GO_PEPTIDE_CATABOLIC_PROCESS
C1157515,regulation of MHC class II biosynthetic process,GO_REGULATION_OF_MHC_CLASS_II_BIOSYNTHETIC_PROCESS
C1155595,Rac protein signal transduction,GO_RAC_PROTEIN_SIGNAL_TRANSDUCTION
C3547355,negative regulation of potassium ion transmembrane transport,GO_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT
C2250261,regulation of viral entry into host cell,GO_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL
C3549386,cellular component disassembly involved in execution phase of apoptosis,GO_CELLULAR_COMPONENT_DISASSEMBLY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS
C3821937,positive regulation of pancreatic amylase secretion by cholecystokinin signaling pathway,GO_POSITIVE_REGULATION_OF_SECRETION
C1155492,negative regulation of Wnt signaling pathway,GO_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY
C1659594,positive regulation of cell cycle,GO_POSITIVE_REGULATION_OF_CELL_CYCLE
C3895286,regulation of cellular protein localization,GO_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION
C1326149,positive regulation of B cell activation,GO_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION
C1154421,neuronal action potential propagation,GO_NEURONAL_ACTION_POTENTIAL
C4236160,positive regulation of telomere maintenance via telomere lengthening,GO_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING
C1159361,"retrograde transport, vesicle recycling within Golgi",GO_RETROGRADE_TRANSPORT_VESICLE_RECYCLING_WITHIN_GOLGI
C1819557,positive regulation of interleukin-10 production,GO_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION
C1522997,parasympathetic nervous system development,GO_PARASYMPATHETIC_NERVOUS_SYSTEM_DEVELOPMENT
C2754918,basement membrane organization,GO_BASEMENT_MEMBRANE_ORGANIZATION
C2753274,somite development,GO_SOMITE_DEVELOPMENT
C1818812,negative regulation of immune effector process,GO_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS
C3821727,negative regulation of viral release from host cell,GO_NEGATIVE_REGULATION_OF_VIRAL_RELEASE_FROM_HOST_CELL
C1156849,serine family amino acid metabolic process,GO_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS
