hgnc_id	approved_symbol	approved_name	synonyms	accession_numbers	entrez_gene_id	ensembl_gene_id	refseq_ids
HGNC:48320	RNVU1-15	RNA, variant U1 small nuclear 15	vU1.15, RNU1-66, vU1.16, RNU1-121		101954267	ENSG00000207205	NR_104076
HGNC:48321	RNVU1-16~withdrawn	symbol withdrawn, see RNVU1-15					
HGNC:48322	RNVU1-17	RNA, variant U1 small nuclear 17	vU1.17, RNU1-127		101954269	ENSG00000207349	NR_104078
HGNC:48324	RNVU1-19	RNA, variant U1 small nuclear 19	vU1.19, RNU1-126, vU1.13, RNU1-147		101954277	ENSG00000275538	NR_104086
HGNC:48325	RNVU1-20	RNA, variant U1 small nuclear 20	vU1.20, RNU1-110		101954268		NR_125392
HGNC:48326	COMMD3-BMI1	COMMD3-BMI1 readthrough			100532731	ENSG00000269897	
HGNC:48327	POTEB2	POTE ankyrin domain family member B2			100287399	ENSG00000230031	
HGNC:48329	SMIM22	small integral membrane protein 22			440335	ENSG00000267795	
HGNC:4833	HBQ1	hemoglobin subunit theta 1	HBQ	BC056686	3049	ENSG00000086506	NM_005331
HGNC:48331	EML2-AS1	EML2 antisense RNA 1			100287177	ENSG00000267757	NR_130728
HGNC:48332	C5orf66	chromosome 5 open reading frame 66			100996485	ENSG00000224186	NM_001277348
HGNC:48334	SPDYE2B	speedy/RINGO cell cycle regulator family member E2B			100310812	ENSG00000173678	
HGNC:48335	TCP11X2	t-complex 11 family, X-linked 2			100996648	ENSG00000215029	
HGNC:48336	GACAT1	gastric cancer associated transcript 1 (non-protein coding)	LINC00876, AC096655.1-002	DB096621	104326057	ENSG00000232991	NR_126369
HGNC:48337	CTBP1-AS	CTBP1 antisense RNA	PCAT10	AX747592, AK092548	285463	ENSG00000280927	NR_104331
HGNC:48338	MINOS1-NBL1	MINOS1-NBL1 readthrough			100532736	ENSG00000270136	
HGNC:48339	UBE2F-SCLY	UBE2F-SCLY readthrough (NMD candidate)			100533179	ENSG00000258984	
HGNC:4834	HBS1L	HBS1 like translational GTPase	ERFS, HBS1, HSPC276, KIAA1038, DKFZp434g247, EF-1a, eRF3c	U87791	10767	ENSG00000112339	
HGNC:48340	RPL30P16	ribosomal protein L30 pseudogene 16			100289099	ENSG00000230169	
HGNC:48341	RPS23P9	ribosomal protein S23 pseudogene 9			100419472	ENSG00000231586	
HGNC:48342	RPS23P10	ribosomal protein S23 pseudogene 10			100419471	ENSG00000224203	
HGNC:48343	PPT2-EGFL8	PPT2-EGFL8 readthrough (NMD candidate)			100532746	ENSG00000258388	
HGNC:48344	KRT8P48	keratin 8 pseudogene 48			100887067	ENSG00000248568	
HGNC:48345	KRT8P49	keratin 8 pseudogene 49			643447	ENSG00000271602	
HGNC:48346	KRT8P50	keratin 8 pseudogene 50				ENSG00000260799	
HGNC:48347	ERCC6-PGBD3~withdrawn	entry withdrawn					
HGNC:48348	ARHGAP19-SLIT1	ARHGAP19-SLIT1 readthrough (NMD candidate)			100533184	ENSG00000269891	
HGNC:48349	RPL36A-HNRNPH2	RPL36A-HNRNPH2 readthrough			100529097	ENSG00000257529	
HGNC:4835	HBZ	hemoglobin subunit zeta	HBZ1, HBZ-T1	M24173	3050	ENSG00000130656	NM_005332
HGNC:48350	SYNJ2BP-COX16	SYNJ2BP-COX16 readthrough			100529257	ENSG00000258644	
HGNC:48351	NPHP3-ACAD11	NPHP3-ACAD11 readthrough (NMD candidate)			100532724	ENSG00000274810	
HGNC:48352	MIA-RAB4B	MIA-RAB4B readthrough (NMD candidate)			100529262	ENSG00000268975	
HGNC:48353	SLX1B-SULT1A4	SLX1B-SULT1A4 readthrough (NMD candidate)			100526831	ENSG00000260280	
HGNC:48354	C8orf44-SGK3	C8orf44-SGK3 readthrough			100533105	ENSG00000270024	
HGNC:48357	KLRC4-KLRK1	KLRC4-KLRK1 readthrough			100528032	ENSG00000255819	
HGNC:48359	CSPG4P8	chondroitin sulfate proteoglycan 4 pseudogene 8			440297		
HGNC:4836	HBZP1	hemoglobin subunit zeta pseudogene 1	HBZ-T2, HBZ2, HBZ2P	J00184	3051	ENSG00000206178	
HGNC:48360	CSPG4P9	chondroitin sulfate proteoglycan 4 pseudogene 9			642288		
HGNC:48361	CSPG4P10	chondroitin sulfate proteoglycan 4 pseudogene 10			390627	ENSG00000276710	
HGNC:48362	CSPG4P12	chondroitin sulfate proteoglycan 4 pseudogene 12			728121	ENSG00000259295	
HGNC:48363	CSPG4P11	chondroitin sulfate proteoglycan 4 pseudogene 11			100631254	ENSG00000259726	
HGNC:48364	MPTX1	mucosal pentraxin 1 (pseudogene)			649458	ENSG00000215846	
HGNC:48365	LRRC37A17P	leucine rich repeat containing 37 member A17, pseudogene	LRRC37A5		644397	ENSG00000263142	
HGNC:48367	RPS4XP23	ribosomal protein S4X pseudogene 23				ENSG00000239253	
HGNC:48368	ZNF625-ZNF20	ZNF625-ZNF20 readthrough (NMD candidate)			100529855	ENSG00000213297	
HGNC:48369	TCP11X1	t-complex 11 family, X-linked 1			100996631	ENSG00000268235	
HGNC:4837	HCCS	holocytochrome c synthase	CCHL		3052	ENSG00000004961	
HGNC:48370	TCP11X3P	t-complex 11 family, X-linked 3, pseudogene				ENSG00000251525	
HGNC:48371	RNU1-29P	RNA, U1 small nuclear 29, pseudogene			106480154	ENSG00000271739	
HGNC:48372	RNU1-30P	RNA, U1 small nuclear 30, pseudogene			106480662	ENSG00000272020	
HGNC:48373	RNU1-31P	RNA, U1 small nuclear 31, pseudogene			106481606	ENSG00000200745	
HGNC:48374	RNU1-32P	RNA, U1 small nuclear 32, pseudogene			106480155	ENSG00000200807	
HGNC:48375	RNU1-33P	RNA, U1 small nuclear 33, pseudogene			106480156	ENSG00000201119	
HGNC:48376	RNU1-34P	RNA, U1 small nuclear 34, pseudogene			106481607	ENSG00000201291	
HGNC:48377	RNU1-35P	RNA, U1 small nuclear 35, pseudogene			106480157	ENSG00000199652	
HGNC:48378	RNU1-36P	RNA, U1 small nuclear 36, pseudogene			106481783	ENSG00000202000	
HGNC:4838	SERPIND1	serpin family D member 1	HC-II, HLS2, HC2, D22S673	M12849	3053	ENSG00000099937	NM_000185
HGNC:48380	RNU1-38P	RNA, U1 small nuclear 38, pseudogene			106481608	ENSG00000199687	
HGNC:48381	RNU1-39P	RNA, U1 small nuclear 39, pseudogene			106481953	ENSG00000206624	
HGNC:48382	RNU1-40P	RNA, U1 small nuclear 40, pseudogene			106480158	ENSG00000252625	
HGNC:48383	RNU1-41P	RNA, U1 small nuclear 41, pseudogene				ENSG00000251970	
HGNC:48384	RNU1-42P	RNA, U1 small nuclear 42, pseudogene			106481609	ENSG00000200903	
HGNC:48385	RNU1-43P	RNA, U1 small nuclear 43, pseudogene			106480159	ENSG00000201922	
HGNC:48386	RNU1-44P	RNA, U1 small nuclear 44, pseudogene			106480160	ENSG00000207182	
HGNC:48387	RNU1-45P	RNA, U1 small nuclear 45, pseudogene			106481610	ENSG00000253000	
HGNC:48388	RNU1-46P	RNA, U1 small nuclear 46, pseudogene			106480663	ENSG00000207154	
HGNC:48389	RNU1-47P	RNA, U1 small nuclear 47, pseudogene			106480161	ENSG00000199836	
HGNC:4839	HCFC1	host cell factor C1	HCF-1, HCF1, CFF, VCAF, MGC70925, PPP1R89		3054	ENSG00000172534	NM_005334
HGNC:48390	RNU1-48P	RNA, U1 small nuclear 48, pseudogene			107080628	ENSG00000252209	
HGNC:48391	RNU1-49P	RNA, U1 small nuclear 49, pseudogene			106480162	ENSG00000200338	
HGNC:48393	RNU1-51P	RNA, U1 small nuclear 51, pseudogene			106480163	ENSG00000202215	
HGNC:48394	RNU1-52P	RNA, U1 small nuclear 52, pseudogene			106480164	ENSG00000206917	
HGNC:48396	RNU1-54P	RNA, U1 small nuclear 54, pseudogene			106481611	ENSG00000252990	
HGNC:48397	RNU1-55P	RNA, U1 small nuclear 55, pseudogene			106481954	ENSG00000202380	
HGNC:48398	RNU1-56P	RNA, U1 small nuclear 56, pseudogene			106480165	ENSG00000212605	
HGNC:48399	RNU1-57P	RNA, U1 small nuclear 57, pseudogene			106480166	ENSG00000207220	
HGNC:484	ANGPT1	angiopoietin 1	KIAA0003, Ang1	D13628	284	ENSG00000154188	NM_001146, NM_139290
HGNC:4840	HCK	HCK proto-oncogene, Src family tyrosine kinase	JTK9	AK026432	3055	ENSG00000101336	
HGNC:48400	RNU1-58P	RNA, U1 small nuclear 58, pseudogene			106481612	ENSG00000199283	
HGNC:48401	RNU1-59P	RNA, U1 small nuclear 59, pseudogene			106480167	ENSG00000201699	
HGNC:48402	RNU1-60P~withdrawn	entry withdrawn					
HGNC:48403	RNU1-61P	RNA, U1 small nuclear 61, pseudogene			106481980	ENSG00000251916	
HGNC:48404	RNU1-62P	RNA, U1 small nuclear 62, pseudogene			106481613	ENSG00000199469	
HGNC:48405	RNU1-63P	RNA, U1 small nuclear 63, pseudogene			106480664	ENSG00000206629	
HGNC:48406	RNU1-64P	RNA, U1 small nuclear 64, pseudogene			106480168	ENSG00000202313	
HGNC:48407	RNU1-65P	RNA, U1 small nuclear 65, pseudogene			106481614	ENSG00000200789	
HGNC:48409	RNU1-67P	RNA, U1 small nuclear 67, pseudogene			106480169	ENSG00000207175	
HGNC:4841	HCL1	hair color 1 (brown)	BRHC				
HGNC:48410	RNU1-68P	RNA, U1 small nuclear 68, pseudogene			106481615	ENSG00000275229	
HGNC:48411	RNU1-69P~withdrawn	entry withdrawn					
HGNC:48412	RNU1-70P	RNA, U1 small nuclear 70, pseudogene			107105264	ENSG00000199488	
HGNC:48414	RNU1-72P	RNA, U1 small nuclear 72, pseudogene			106481955	ENSG00000199846	
HGNC:48415	RNU1-73P	RNA, U1 small nuclear 73, pseudogene			106481616	ENSG00000206698	
HGNC:48416	RNU1-74P	RNA, U1 small nuclear 74, pseudogene			106480171	ENSG00000206835	
HGNC:48417	RNU1-75P	RNA, U1 small nuclear 75, pseudogene			106480172	ENSG00000194297	
HGNC:48418	RNU1-76P	RNA, U1 small nuclear 76, pseudogene			106481617	ENSG00000199773	
HGNC:48419	RNU1-77P	RNA, U1 small nuclear 77, pseudogene			106480173	ENSG00000212170	
HGNC:4842	HCL2	hair color 2 (red)	RHC, RHA		3057		
HGNC:48420	RNU1-78P	RNA, U1 small nuclear 78, pseudogene			106480665	ENSG00000212550	
HGNC:48421	RNU1-79P	RNA, U1 small nuclear 79, pseudogene			107521942	ENSG00000265223	
HGNC:48422	RNU1-80P	RNA, U1 small nuclear 80, pseudogene			106480174	ENSG00000238898	
HGNC:48424	RNU1-82P	RNA, U1 small nuclear 82, pseudogene			106480175	ENSG00000212153	
HGNC:48425	RNU1-83P	RNA, U1 small nuclear 83, pseudogene			106480176	ENSG00000200296	
HGNC:48426	RNU1-84P	RNA, U1 small nuclear 84, pseudogene			106481618	ENSG00000202317	
HGNC:48427	RNU1-85P	RNA, U1 small nuclear 85, pseudogene			106480177	ENSG00000200997	
HGNC:48428	RNU1-86P	RNA, U1 small nuclear 86, pseudogene			106480666	ENSG00000251917	
HGNC:48429	RNU1-87P	RNA, U1 small nuclear 87, pseudogene			106480178	ENSG00000200597	
HGNC:4843	HCL3	hair color 3 (brown)					
HGNC:48430	RNU1-88P	RNA, U1 small nuclear 88, pseudogene			106481619	ENSG00000238554	
HGNC:48431	RNU1-89P	RNA, U1 small nuclear 89, pseudogene			106480412	ENSG00000207322	
HGNC:48433	RNU1-91P	RNA, U1 small nuclear 91, pseudogene			106480179	ENSG00000201616	
HGNC:48434	RNU1-92P	RNA, U1 small nuclear 92, pseudogene			106481620	ENSG00000252826	
HGNC:48435	RNU1-93P	RNA, U1 small nuclear 93, pseudogene			106480180	ENSG00000201574	
HGNC:48436	RNU1-94P	RNA, U1 small nuclear 94, pseudogene			106481956	ENSG00000199497	
HGNC:48437	RNU1-95P	RNA, U1 small nuclear 95, pseudogene			106481621	ENSG00000252166	
HGNC:48438	RNU1-96P	RNA, U1 small nuclear 96, pseudogene			106480181	ENSG00000201033	
HGNC:48439	RNU1-97P	RNA, U1 small nuclear 97, pseudogene			106480182	ENSG00000252681	
HGNC:4844	HCLS1	hematopoietic cell-specific Lyn substrate 1	HS1, CTTNL		3059	ENSG00000180353	NM_005335
HGNC:48440	RNU1-98P	RNA, U1 small nuclear 98, pseudogene			106481622	ENSG00000239023	
HGNC:48442	RNU1-100P	RNA, U1 small nuclear 100, pseudogene			106480183	ENSG00000202125	
HGNC:48443	RNU1-101P	RNA, U1 small nuclear 101, pseudogene			106480667	ENSG00000212473	
HGNC:48445	RNU1-103P	RNA, U1 small nuclear 103, pseudogene			106481623	ENSG00000252311	
HGNC:48446	RNU1-104P	RNA, U1 small nuclear 104, pseudogene			106480184	ENSG00000253089	
HGNC:48447	RNU1-105P	RNA, U1 small nuclear 105, pseudogene			106480185	ENSG00000200340	
HGNC:48448	RNU1-106P	RNA, U1 small nuclear 106, pseudogene			106481624	ENSG00000207110	
HGNC:48449	RNU1-107P	RNA, U1 small nuclear 107, pseudogene			106480186	ENSG00000252426	
HGNC:4845	HCN1	hyperpolarization activated cyclic nucleotide gated potassium channel 1	BCNG-1, HAC-2	AF064876	348980	ENSG00000164588	NM_021072
HGNC:48450	RNU1-108P	RNA, U1 small nuclear 108, pseudogene			106481957	ENSG00000199426	
HGNC:48451	RNU1-109P	RNA, U1 small nuclear 109, pseudogene			106481625	ENSG00000206687	
HGNC:48454	RNU1-112P	RNA, U1 small nuclear 112, pseudogene			106480187	ENSG00000201271	
HGNC:48456	RNU1-114P	RNA, U1 small nuclear 114, pseudogene			106481626	ENSG00000202167	
HGNC:48457	RNU1-115P	RNA, U1 small nuclear 115, pseudogene			106480188	ENSG00000202199	
HGNC:48458	RNU1-116P	RNA, U1 small nuclear 116, pseudogene			107521946	ENSG00000264259	
HGNC:48459	RNU1-117P	RNA, U1 small nuclear 117, pseudogene			106480189	ENSG00000252850	
HGNC:4846	HCN2	hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2	BCNG-2, HAC-1	AF064877	610	ENSG00000099822	NM_001194
HGNC:48461	RNU1-119P	RNA, U1 small nuclear 119, pseudogene			106480668	ENSG00000212424	
HGNC:48462	RNU1-120P	RNA, U1 small nuclear 120, pseudogene			106481627	ENSG00000199879	
HGNC:48464	RNU1-122P	RNA, U1 small nuclear 122, pseudogene			106480190	ENSG00000202408	
HGNC:48465	RNU1-123P	RNA, U1 small nuclear 123, pseudogene			106481628	ENSG00000239194	
HGNC:48466	RNU1-124P	RNA, U1 small nuclear 124, pseudogene			106481629	ENSG00000200731	
HGNC:48467	RNU1-125P	RNA, U1 small nuclear 125, pseudogene			106866915	ENSG00000252561	
HGNC:4847	HCRT	hypocretin neuropeptide precursor	PPOX, OX	AF041240	3060	ENSG00000161610	NM_001524
HGNC:48470	RNU1-128P	RNA, U1 small nuclear 128, pseudogene			106480191	ENSG00000252513	
HGNC:48471	RNU1-129P	RNA, U1 small nuclear 129, pseudogene			106481630	ENSG00000206791	
HGNC:48472	RNU1-130P	RNA, U1 small nuclear 130, pseudogene			106480192	ENSG00000200800	
HGNC:48473	RNU1-131P	RNA, U1 small nuclear 131, pseudogene			106480193	ENSG00000238833	
HGNC:48474	RNU1-132P	RNA, U1 small nuclear 132, pseudogene			106481958	ENSG00000201170	
HGNC:48475	RNU1-133P	RNA, U1 small nuclear 133, pseudogene			106481631	ENSG00000201737	
HGNC:48476	RNU1-134P	RNA, U1 small nuclear 134, pseudogene			106480194	ENSG00000199805	
HGNC:48477	RNU1-135P~withdrawn	entry withdrawn					
HGNC:48478	RNU1-136P	RNA, U1 small nuclear 136, pseudogene			106481632	ENSG00000206908	
HGNC:48479	RNU1-137P~withdrawn	symbol withdrawn, see RNU1-129P					
HGNC:4848	HCRTR1	hypocretin receptor 1	OX1R	AF041243	3061	ENSG00000121764	NM_001525
HGNC:48480	RNU1-138P	RNA, U1 small nuclear 138, pseudogene			106480195	ENSG00000206820	
HGNC:48481	RNU1-139P	RNA, U1 small nuclear 139, pseudogene			106480196	ENSG00000212609	
HGNC:48482	RNU1-140P	RNA, U1 small nuclear 140, pseudogene			106480669	ENSG00000201910	
HGNC:48483	RNU1-141P	RNA, U1 small nuclear 141, pseudogene			106481633	ENSG00000201493	
HGNC:48484	RNU1-142P	RNA, U1 small nuclear 142, pseudogene			106480197	ENSG00000252491	
HGNC:48485	RNU1-143P	RNA, U1 small nuclear 143, pseudogene			106481634	ENSG00000252105	
HGNC:48488	RNU1-146P	RNA, U1 small nuclear 146, pseudogene			106480198	ENSG00000200885	
HGNC:4849	HCRTR2	hypocretin receptor 2	OX2R	AF041245	3062	ENSG00000137252	
HGNC:48490	RNU1-148P	RNA, U1 small nuclear 148, pseudogene			106481635	ENSG00000207201	
HGNC:48491	RNU1-149P	RNA, U1 small nuclear 149, pseudogene			107048983	ENSG00000212172	
HGNC:48492	RNU1-150P	RNA, U1 small nuclear 150, pseudogene			106480413	ENSG00000199361	
HGNC:48494	RPL3P13	ribosomal protein L3 pseudogene 13				ENSG00000258013	
HGNC:48495	HNRNPA3P6	heterogeneous nuclear ribonucleoprotein A3 pseudogene 6			653115	ENSG00000213300	
HGNC:48496	HNRNPA3P7	heterogeneous nuclear ribonucleoprotein A3 pseudogene 7			100421357	ENSG00000253119	
HGNC:48497	HNRNPA3P8	heterogeneous nuclear ribonucleoprotein A3 pseudogene 8			100129557	ENSG00000239699	
HGNC:48498	LUCAT1	lung cancer associated transcript 1 (non-protein coding)	SCAL1	BQ232757, AK091866, BF218178	100505994	ENSG00000248323	NR_103548
HGNC:48499	DNM1P50	dynamin 1 pseudogene 50			101927579	ENSG00000259890	
HGNC:485	ANGPT2	angiopoietin 2	Ang2	AF004327	285	ENSG00000091879	NM_001147
HGNC:4850	HCVS	human coronavirus sensitivity					
HGNC:48500	DNM1P51	dynamin 1 pseudogene 51				ENSG00000235370	
HGNC:48501	RNU2-8P	RNA, U2 small nuclear 8, pseudogene			106480200	ENSG00000222659	
HGNC:48502	RNU2-9P	RNA, U2 small nuclear 9, pseudogene			106481636	ENSG00000222126	
HGNC:48503	RNU2-10P	RNA, U2 small nuclear 10, pseudogene			106480201	ENSG00000252184	
HGNC:48504	RNU2-11P	RNA, U2 small nuclear 11, pseudogene			106481637	ENSG00000239122	
HGNC:48505	RNU2-12P	RNA, U2 small nuclear 12, pseudogene			106480202	ENSG00000253025	
HGNC:48506	RNU2-13P	RNA, U2 small nuclear 13, pseudogene			106480203	ENSG00000251718	
HGNC:48507	RNU2-14P	RNA, U2 small nuclear 14, pseudogene			106481638	ENSG00000222985	
HGNC:48508	RNU2-15P	RNA, U2 small nuclear 15, pseudogene			106866980	ENSG00000222624	
HGNC:48509	RNU2-16P	RNA, U2 small nuclear 16, pseudogene			106481639	ENSG00000222644	
HGNC:4851	HTT	huntingtin	IT15	L12392	3064	ENSG00000197386	NM_002111
HGNC:48510	RNU2-17P	RNA, U2 small nuclear 17, pseudogene			106480204	ENSG00000222222	
HGNC:48511	RNU2-18P	RNA, U2 small nuclear 18, pseudogene			106480205	ENSG00000223156	
HGNC:48512	RNU2-19P	RNA, U2 small nuclear 19, pseudogene			106481959	ENSG00000253097	
HGNC:48513	RNU2-20P	RNA, U2 small nuclear 20, pseudogene			106481640	ENSG00000222357	
HGNC:48514	RNU2-21P	RNA, U2 small nuclear 21, pseudogene			106480206	ENSG00000222300	
HGNC:48515	RNU2-22P	RNA, U2 small nuclear 22, pseudogene			106660611	ENSG00000223198	
HGNC:48516	RNU2-23P	RNA, U2 small nuclear 23, pseudogene			106481641	ENSG00000222477	
HGNC:48517	RNU2-24P	RNA, U2 small nuclear 24, pseudogene			106480207	ENSG00000252639	
HGNC:48518	RNU2-25P	RNA, U2 small nuclear 25, pseudogene			106480208	ENSG00000222973	
HGNC:48519	RNU2-26P	RNA, U2 small nuclear 26, pseudogene			106480414	ENSG00000222440	
HGNC:4852	HDAC1	histone deacetylase 1	HD1, GON-10	D50405	3065	ENSG00000116478	NM_004964
HGNC:48520	RNU2-27P	RNA, U2 small nuclear 27, pseudogene			106481642	ENSG00000251994	
HGNC:48521	RNU2-28P	RNA, U2 small nuclear 28, pseudogene			106480670	ENSG00000222389	
HGNC:48522	RNU2-29P	RNA, U2 small nuclear 29, pseudogene			106480209	ENSG00000222355	
HGNC:48523	RNU2-30P	RNA, U2 small nuclear 30, pseudogene			106481643	ENSG00000252018	
HGNC:48524	RNU2-31P	RNA, U2 small nuclear 31, pseudogene			106480210	ENSG00000252763	
HGNC:48525	RNU2-32P	RNA, U2 small nuclear 32, pseudogene			106481644	ENSG00000223125	
HGNC:48526	RNU2-33P	RNA, U2 small nuclear 33, pseudogene			106480211	ENSG00000222276	
HGNC:48527	RNU2-34P	RNA, U2 small nuclear 34, pseudogene			106481960	ENSG00000252343	
HGNC:48528	RNU2-35P	RNA, U2 small nuclear 35, pseudogene			106480212	ENSG00000252255	
HGNC:48529	RNU2-36P	RNA, U2 small nuclear 36, pseudogene			106481645	ENSG00000222293	
HGNC:4853	HDAC2	histone deacetylase 2	RPD3, YAF1	U31814	3066	ENSG00000196591	
HGNC:48530	RNU2-37P	RNA, U2 small nuclear 37, pseudogene			106480213	ENSG00000222627	
HGNC:48531	RNU2-38P	RNA, U2 small nuclear 38, pseudogene			106481646	ENSG00000222788	
HGNC:48532	RNU2-39P	RNA, U2 small nuclear 39, pseudogene			106480214	ENSG00000222536	
HGNC:48533	RNU2-40P	RNA, U2 small nuclear 40, pseudogene			106480671	ENSG00000222765	
HGNC:48534	RNU2-41P	RNA, U2 small nuclear 41, pseudogene			106480215	ENSG00000222923	
HGNC:48535	RNU2-42P	RNA, U2 small nuclear 42, pseudogene			106481647	ENSG00000222629	
HGNC:48536	RNU2-43P	RNA, U2 small nuclear 43, pseudogene			106480216	ENSG00000222238	
HGNC:48537	RNU2-44P	RNA, U2 small nuclear 44, pseudogene			106481648	ENSG00000252604	
HGNC:48538	RNU2-45P	RNA, U2 small nuclear 45, pseudogene			106480217	ENSG00000251877	
HGNC:48539	RNU2-46P	RNA, U2 small nuclear 46, pseudogene			106480218	ENSG00000252847	
HGNC:4854	HDAC3	histone deacetylase 3	RPD3, HD3, RPD3-2	AF059650	8841	ENSG00000171720	NM_003883
HGNC:48540	RNU2-47P	RNA, U2 small nuclear 47, pseudogene			106480672	ENSG00000222581	
HGNC:48541	RNU2-48P	RNA, U2 small nuclear 48, pseudogene			106481649	ENSG00000222626	
HGNC:48542	RNU2-49P	RNA, U2 small nuclear 49, pseudogene			106480219	ENSG00000222598	
HGNC:48543	RNU2-50P	RNA, U2 small nuclear 50, pseudogene			106481650	ENSG00000222426	
HGNC:48544	RNU2-51P	RNA, U2 small nuclear 51, pseudogene			106480415	ENSG00000222640	
HGNC:48545	RNU2-52P	RNA, U2 small nuclear 52, pseudogene			107080629	ENSG00000222612	
HGNC:48546	RNU2-53P	RNA, U2 small nuclear 53, pseudogene			106480220	ENSG00000252066	
HGNC:48547	RNU2-54P	RNA, U2 small nuclear 54, pseudogene			106481651	ENSG00000222231	
HGNC:48548	RNU2-55P	RNA, U2 small nuclear 55, pseudogene			106481961	ENSG00000223078	
HGNC:48549	RNU2-56P	RNA, U2 small nuclear 56, pseudogene			106480221	ENSG00000252635	
HGNC:4855	HDC	histidine decarboxylase			3067	ENSG00000140287	
HGNC:48550	RNU2-57P	RNA, U2 small nuclear 57, pseudogene			106480222	ENSG00000252468	
HGNC:48551	RNU2-58P	RNA, U2 small nuclear 58, pseudogene			106481652	ENSG00000252212	
HGNC:48552	RNU2-59P	RNA, U2 small nuclear 59, pseudogene			106480223	ENSG00000222414	
HGNC:48553	RNU2-60P	RNA, U2 small nuclear 60, pseudogene			106481653	ENSG00000253099	
HGNC:48554	RNU2-61P	RNA, U2 small nuclear 61, pseudogene			106480673	ENSG00000223001	
HGNC:48555	RNU2-62P	RNA, U2 small nuclear 62, pseudogene			106480224	ENSG00000222800	
HGNC:48556	RNU2-63P	RNA, U2 small nuclear 63, pseudogene			106480225	ENSG00000222724	
HGNC:48557	RNU2-64P	RNA, U2 small nuclear 64, pseudogene			106481654	ENSG00000223247	
HGNC:48558	RNU2-65P	RNA, U2 small nuclear 65, pseudogene			106480226	ENSG00000222094	
HGNC:48559	RNU2-66P	RNA, U2 small nuclear 66, pseudogene			106481655	ENSG00000222582	
HGNC:4856	HDGF	heparin binding growth factor	HMG1L2	D16431	3068	ENSG00000143321	NM_004494
HGNC:48560	RNU2-67P~withdrawn	entry withdrawn					
HGNC:48561	RNU2-68P	RNA, U2 small nuclear 68, pseudogene			106481962	ENSG00000222810	
HGNC:48562	RNU2-69P	RNA, U2 small nuclear 69, pseudogene			106481656	ENSG00000251870	
HGNC:48563	RNU2-70P	RNA, U2 small nuclear 70, pseudogene			106480227	ENSG00000222650	
HGNC:48564	RNU2-71P	RNA, U2 small nuclear 71, pseudogene			106480228	ENSG00000223327	
HGNC:48565	RNU2-72P	RNA, U2 small nuclear 72, pseudogene			106480702	ENSG00000223107	
HGNC:48566	LINC00879	long intergenic non-protein coding RNA 879			255025	ENSG00000239589	
HGNC:48567	LINC00881	long intergenic non-protein coding RNA 881			100498859	ENSG00000241135	NR_034008
HGNC:48568	LINC00882	long intergenic non-protein coding RNA 882			100302640	ENSG00000242759	
HGNC:48569	DUBR	DPPA2 upstream binding RNA			344595	ENSG00000243701	NR_028301
HGNC:4857	HDLBP	high density lipoprotein binding protein	HBP		3069	ENSG00000115677	NM_203346
HGNC:48570	LINC00884	long intergenic non-protein coding RNA 884			401106	ENSG00000233058	
