DrugID	Name	Action	TargetID	Symbol	HGNC
DB07307	N-cyclopropyl-4-methyl-3-[1-(2-methylphenyl)phthalazin-6-yl]benzamide		BE0001019	MAPK14	HGNC:6876
DB07309	5-BROMO-2-{[(4-CHLOROPHENYL)SULFONYL]AMINO}BENZOIC ACID		BE0001534	METAP2	HGNC:16672
DB07310	(5S)-2-{[(1S)-1-(2-fluorophenyl)ethyl]amino}-5-methyl-5-(trifluoromethyl)-1,3-thiazol-4(5H)-one		BE0000329	HSD11B1	HGNC:5208
DB07311	18-CHLORO-11,12,13,14-TETRAHYDRO-1H,10H-8,4-(AZENO)-9,15,1,3,6-BENZODIOXATRIAZACYCLOHEPTADECIN-2-ONE		BE0003382	CHEK1	HGNC:1925
DB07312	2,5-DICHLORO-N-(5-CHLORO-1,3-BENZOXAZOL-2-YL)BENZENESULFONAMIDE		BE0002431	FBP1	HGNC:3606
DB07313	5-METHYL-2-[(PHENYLSULFONYL)AMINO]BENZOIC ACID		BE0001534	METAP2	HGNC:16672
DB07314	1-(5-CHLORO-2,4-DIMETHOXYPHENYL)-3-(5-CYANOPYRAZIN-2-YL)UREA		BE0003382	CHEK1	HGNC:1925
DB07315	5-chloro-N-{4-[(1R)-1,2-dihydroxyethyl]phenyl}-1H-indole-2-carboxamide		BE0000007	PYGL	HGNC:9725
DB07316	N-{1-[(1-carbamoylcyclopropyl)methyl]piperidin-4-yl}-N-cyclopropyl-4-[(1S)-2,2,2-trifluoro-1-hydroxy-1-methylethyl]benzamide		BE0000329	HSD11B1	HGNC:5208
DB07317	(3E)-3-[(phenylamino)methylidene]dihydrofuran-2(3H)-one		BE0001120	HSP90AA1	HGNC:5253
DB07318	N-[2-(4-AMINO-5,8-DIFLUORO-1,2-DIHYDROQUINAZOLIN-2-YL)ETHYL]-3-FURAMIDE		BE0000005	NOS2	HGNC:7873
DB07319	6-(3-BROMO-2-NAPHTHYL)-1,3,5-TRIAZINE-2,4-DIAMINE		BE0001120	HSP90AA1	HGNC:5253
DB07320	4-(6-{[(4-METHYLCYCLOHEXYL)AMINO]METHYL}-1,4-DIHYDROINDENO[1,2-C]PYRAZOL-3-YL)BENZOIC ACID		BE0003382	CHEK1	HGNC:1925
DB07321	2,5-DICHLORO-N-[5-METHOXY-7-(6-METHOXYPYRIDIN-3-YL)-1,3-BENZOXAZOL-2-YL]BENZENESULFONAMIDE		BE0002431	FBP1	HGNC:3606
DB07322	2-[(PHENYLSULFONYL)AMINO]-5,6,7,8-TETRAHYDRONAPHTHALENE-1-CARBOXYLIC ACID		BE0001534	METAP2	HGNC:16672
DB07323	2-[({2-[(1Z)-3-(DIMETHYLAMINO)PROP-1-ENYL]-4-FLUOROPHENYL}SULFONYL)AMINO]-5,6,7,8-TETRAHYDRONAPHTHALENE-1-CARBOXYLIC ACID		BE0001534	METAP2	HGNC:16672
DB07324	3-({2-[(2-AMINO-6-METHYLPYRIMIDIN-4-YL)ETHYNYL]BENZYL}AMINO)-1,3-OXAZOL-2(3H)-ONE		BE0001120	HSP90AA1	HGNC:5253
DB07325	N-[(2-AMINO-6-METHYLPYRIMIDIN-4-YL)METHYL]-3-{[(E)-(2-OXODIHYDROFURAN-3(2H)-YLIDENE)METHYL]AMINO}BENZENESULFONAMIDE		BE0001120	HSP90AA1	HGNC:5253
DB07326	6-chloro-N-pyrimidin-5-yl-3-{[3-(trifluoromethyl)phenyl]amino}-1,2-benzisoxazole-7-carboxamide		BE0000369	KDR	HGNC:6307
DB07328	METHYL 4-{[({[(2R,5S)-5-{[(2S)-2-(AMINOMETHYL)PYRROLIDIN-1-YL]CARBONYL}PYRROLIDIN-2-YL]METHYL}AMINO)CARBONYL]AMINO}BENZOATE		BE0000854	DPP4	HGNC:3009
DB07329	1-[N-4'-NITROBENZYL-N-4'-CARBOXYBUTYLAMINO]METHYLPHOSPHONIC ACID		BE0003805	IGHG2	HGNC:5526
DB07330	trans-4-(7-carbamoyl-1H-benzimidazol-2-yl)-1-propylpiperidinium		BE0001717	PARP1	HGNC:270
DB07333	N-(CYCLOPROPYLMETHYL)-4-(METHYLOXY)-3-({5-[3-(3-PYRIDINYL)PHENYL]-1,3-OXAZOL-2-YL}AMINO)BENZENESULFONAMIDE		BE0000369	KDR	HGNC:6307
DB07334	N-[5-(ETHYLSULFONYL)-2-METHOXYPHENYL]-5-[3-(2-PYRIDINYL)PHENYL]-1,3-OXAZOL-2-AMINE		BE0000369	KDR	HGNC:6307
DB07335	3-[4-AMINO-1-(1-METHYLETHYL)-1H-PYRAZOLO[3,4-D]PYRIMIDIN-3-YL]PHENOL		BE0001315	PIK3CG	HGNC:8978
DB07335	3-[4-AMINO-1-(1-METHYLETHYL)-1H-PYRAZOLO[3,4-D]PYRIMIDIN-3-YL]PHENOL		BE0000838	SRC	HGNC:11283
DB07336	4-[3-(1H-BENZIMIDAZOL-2-YL)-1H-INDAZOL-6-YL]-2-METHOXYPHENOL		BE0003382	CHEK1	HGNC:1925
DB07339	(3S)-3-hydroxy-1-methyl-2,3-dihydro-1H-indole-5,6-dione		BE0000220	NQO2	HGNC:7856
DB07340	N~6~-cyclohexyl-N~2~-(4-morpholin-4-ylphenyl)-9H-purine-2,6-diamine		BE0003404	AURKB	HGNC:11390
DB07340	N~6~-cyclohexyl-N~2~-(4-morpholin-4-ylphenyl)-9H-purine-2,6-diamine		BE0003809	INCENP	HGNC:6058
DB07341	octyl 3-amino-3-deoxy-2-O-(2,6-dideoxy-alpha-L-lyxo-hexopyranosyl)-beta-D-galactopyranoside		BE0000214	ABO	HGNC:79
DB07342	1-(adamantan-1-yl)-2-(1H-imidazol-1-yl)ethanone		BE0000735	HMOX1	HGNC:5013
DB07344	3,6,9,12,15-PENTAOXAHEPTADECAN-1-OL		BE0003812	MCAT	HGNC:29622
DB07345	4-(2-aminoethyl)-2-cyclohexylphenol		BE0000988	BACE1	HGNC:933
DB07346	4-(2-aminoethyl)-2-ethylphenol		BE0000988	BACE1	HGNC:933
DB07347	4-(2-AMINOETHYL)BENZENESULFONYL FLUORIDE		BE0000542	GAPDH	HGNC:4141
DB07347	4-(2-AMINOETHYL)BENZENESULFONYL FLUORIDE		BE0003813	ATP6V1B2	HGNC:854
DB07348	1,6,7,8,9,11A,12,13,14,14A-DECAHYDRO-1,13-DIHYDROXY-6-METHYL-4H-CYCLOPENT[F]OXACYCLOTRIDECIN-4-ONE		BE0002654	CYTH2	HGNC:9502
DB07348	1,6,7,8,9,11A,12,13,14,14A-DECAHYDRO-1,13-DIHYDROXY-6-METHYL-4H-CYCLOPENT[F]OXACYCLOTRIDECIN-4-ONE		BE0003814	ARF1	HGNC:652
DB07350	(2E)-N-hydroxy-3-[1-methyl-4-(phenylacetyl)-1H-pyrrol-2-yl]prop-2-enamide		BE0001608	HDAC8	HGNC:13315
DB07351	O-(((1R)-((N-(PHENYL-METHOXY-CARBONYL)-ALANYL)-AMINO)METHYL)HYDROXYPHOSPHINYL)3-L-PHENYLLACTATE		BE0003753	CPA1	HGNC:2296
DB07353	4-(2,5-DIAMINO-5-HYDROXY-PENTYL)-PHENOL		BE0000048	F2	HGNC:3535
DB07354	2,3-DIMETHOXY-12H-[1,3]DIOXOLO[5,6]INDENO[1,2-C]ISOQUINOLIN-6-IUM		BE0000971	TOP1	HGNC:11986
DB07356	(1S)-2-[(2S,5R)-2-(AMINOMETHYL)-5-ETHYNYLPYRROLIDIN-1-YL]-1-CYCLOPENTYL-2-OXOETHANAMINE		BE0000854	DPP4	HGNC:3009
DB07357	4-AMINO-2-HEXYLOXY-6-HYDROXYMETHYL-TETRAHYDRO-PYRAN-3,5-DIOL		BE0000214	ABO	HGNC:79
DB07358	2-amino-N-(4-methyl-1,3-thiazol-2-yl)-5-[(4-methyl-4H-1,2,4-triazol-3-yl)sulfanyl]benzamide		BE0001056	GCK	HGNC:4195
DB07359	3-[(4-fluorophenyl)sulfanyl]-N-(4-methyl-1,3-thiazol-2-yl)-6-[(4-methyl-4H-1,2,4-triazol-3-yl)sulfanyl]pyridine-2-carboxamide		BE0001056	GCK	HGNC:4195
DB07360	1-{5-[2-(thieno[3,2-d]pyrimidin-4-ylamino)ethyl]-1,3-thiazol-2-yl}-3-[3-(trifluoromethyl)phenyl]urea		BE0000991	AURKA	HGNC:11393
DB07361	1-(3-chlorophenyl)-3-{5-[2-(thieno[3,2-d]pyrimidin-4-ylamino)ethyl]-1,3-thiazol-2-yl}urea		BE0000991	AURKA	HGNC:11393
DB07362	1-(5-{2-[(1-methyl-1H-pyrazolo[4,3-d]pyrimidin-7-yl)amino]ethyl}-1,3-thiazol-2-yl)-3-[3-(trifluoromethyl)phenyl]urea		BE0000991	AURKA	HGNC:11393
DB07363	THIOPHENE-2,5-DISULFONIC ACID 2-AMIDE-5-(4-METHYL-BENZYLAMIDE)		BE0000322	CA2	HGNC:1373
DB07364	6-PHENYL[5H]PYRROLO[2,3-B]PYRAZINE		BE0000890	CDK5	HGNC:1774
DB07364	6-PHENYL[5H]PYRROLO[2,3-B]PYRAZINE		BE0003819	CDK5R1	HGNC:1775
DB07366	2-[N'-(4-AMINO-BUTYL)-HYDRAZINOCARBONYL]-PYRROLIDINE-1-CARBOXYLIC ACID BENZYL ESTER		BE0000048	F2	HGNC:3535
DB07368	4-(METHYLSULFONYL)BENZENECARBOXIMIDAMIDE		BE0001739	PRSS1	HGNC:9475
DB07369	N-(3-chlorophenyl)-N-methyl-2-oxo-3-[(3,4,5-trimethyl-1H-pyrrol-2-yl)methyl]-2H-indole-5-sulfonamide		BE0000915	MET	HGNC:7029
DB07371	3-(10-METHYL-ANTHRACEN-9-YL)-PROPIONIC ACID		BE0002815	IGHG1	HGNC:5525
DB07374	Anisomycin		BE0003823	RPL10L	HGNC:17976
DB07374	Anisomycin		BE0003824	RPL13A	HGNC:10304
DB07374	Anisomycin		BE0003825	RPL23	HGNC:10316
DB07374	Anisomycin		BE0003826	RPL15	HGNC:10306
DB07374	Anisomycin		BE0003827	RPL19	HGNC:10312
DB07374	Anisomycin		BE0003828	RPL23A	HGNC:10317
DB07374	Anisomycin		BE0003829	RSL24D1	HGNC:18479
DB07374	Anisomycin		BE0003830	RPL26L1	HGNC:17050
DB07374	Anisomycin		BE0003831	RPL8	HGNC:10368
DB07374	Anisomycin		BE0003832	RPL37	HGNC:10347
DB07374	Anisomycin		BE0003833	RPL3	HGNC:10332
DB07374	Anisomycin		BE0003834	RPL11	HGNC:10301
DB07374	Anisomycin		BE0003835	SNU13	HGNC:7819
DB07375	5-BETA-ANDROSTANE-3,17-DIONE		BE0003805	IGHG2	HGNC:5526
DB07375	5-BETA-ANDROSTANE-3,17-DIONE		BE0002815	IGHG1	HGNC:5525
DB07375	5-BETA-ANDROSTANE-3,17-DIONE		BE0003836	IGKC	HGNC:5716
DB07376	5-(DIMETHYLAMINO)-1-NAPHTHALENESULFONIC ACID(DANSYL ACID)		BE0000048	F2	HGNC:3535
DB07376	5-(DIMETHYLAMINO)-1-NAPHTHALENESULFONIC ACID(DANSYL ACID)		BE0000333	F7	HGNC:3544
DB07377	N'-((2S,3R)-3-AMINO-2-HYDROXY-5-(ISOPROPYLSULFANYL)PENTANOYL)-N-3-CHLOROBENZOYL HYDRAZIDE		BE0001534	METAP2	HGNC:16672
DB07378	4-AMINO-2-OCTYLOXY-6-HYDROXYMETHYL-TETRAHYDRO-PYRAN-3,5-DIOL		BE0000214	ABO	HGNC:79
DB07379	(2S)-2-({6-[(3-amino-5-chlorophenyl)amino]-9-isopropyl-9H-purin-2-yl}amino)-3-methylbutan-1-ol		BE0002212	CDK6	HGNC:1777
DB07380	1,1,1-TRIFLUORO-3-ACETAMIDO-4-PHENYL BUTAN-2-ONE(N-ACETYL-L-PHENYLALANYL TRIFLUOROMETHYL KETONE)		BE0003531	CTRB1	HGNC:2521
DB07382	N~2~-1H-benzimidazol-5-yl-N~4~-(3-cyclopropyl-1H-pyrazol-5-yl)pyrimidine-2,4-diamine		BE0003839	ERN1	HGNC:3449
DB07383	N-(1-BENZYL-3,3,3-TRIFLUORO-2,2-DIHYDROXY-PROPYL)-ACETAMIDE		BE0003531	CTRB1	HGNC:2521
DB07384	1-ACETYL-2-CARBOXYPIPERIDINE		BE0003840	ATP5A1	HGNC:823
DB07384	1-ACETYL-2-CARBOXYPIPERIDINE		BE0003841	ATP5B	HGNC:830
DB07384	1-ACETYL-2-CARBOXYPIPERIDINE		BE0003842	ATP5C1	HGNC:833
DB07385	3-(HYDROXYMETHYL)-1-METHYL-5-(2-METHYLAZIRIDIN-1-YL)-2-PHENYL-1H-INDOLE-4,7-DIONE		BE0001184	NQO1	HGNC:2874
DB07387	3-(BUTYLSULPHONYL)-PROPANOIC ACID		BE0003844	TPI1	HGNC:12009
DB07388	ETHYL 4-[(4-METHYLPYRIDIN-2-YL)AMINO]PIPERIDINE-1-CARBOXYLATE		BE0000005	NOS2	HGNC:7873
DB07388	ETHYL 4-[(4-METHYLPYRIDIN-2-YL)AMINO]PIPERIDINE-1-CARBOXYLATE		BE0000263	NOS3	HGNC:7876
DB07389	N-[2-(6-AMINO-4-METHYLPYRIDIN-2-YL)ETHYL]-4-CYANOBENZAMIDE		BE0000005	NOS2	HGNC:7873
DB07390	2-[3-(5-MERCAPTO-[1,3,4]THIADIAZOL-2-YL)-UREIDO]-N-METHYL-3-PHENYL-PROPIONAMIDE		BE0001116	MMP3	HGNC:7173
DB07393	2-(2-PHENYL-3-PYRIDIN-2-YL-4,5,6,7-TETRAHYDRO-2H-ISOPHOSPHINDOL-1-YL)PYRIDINE		BE0000648	GSR	HGNC:4623
DB07394	AUROVERTIN B		BE0003840	ATP5A1	HGNC:823
DB07394	AUROVERTIN B		BE0003841	ATP5B	HGNC:830
DB07394	AUROVERTIN B		BE0003842	ATP5C1	HGNC:833
DB07395	4-[3-(2-Chloro-4,5-difluoro-benzoyl)ureido]-3-trifluoromethoxybenzoic acid		BE0000007	PYGL	HGNC:9725
DB07396	1-{2-[3-(2-Chloro-4,5-difluoro-benzoyl)-ureido]-4-fluoro-phenyl}-piperidine-4-carboxylic acid		BE0000007	PYGL	HGNC:9725
DB07397	(5S)-5-(2-amino-2-oxoethyl)-4-oxo-N-[(3-oxo-3,4-dihydro-2H-1,4-benzoxazin-6-yl)methyl]-3,4,5,6,7,8-hexahydro[1]benzothieno[2,3-d]pyrimidine-2-carboxamide		BE0001182	MMP8	HGNC:7175
DB07400	1-ETHOXYCARBONYL-D-PHE-PRO-2(4-AMINOBUTYL)HYDRAZINE		BE0000048	F2	HGNC:3535
DB07401	METHYL (2Z)-2-(2-{[6-(2-CYANOPHENOXY)PYRIMIDIN-4-YL]OXY}PHENYL)-3-METHOXYACRYLATE		BE0003854	CYC1	HGNC:2579
DB07401	METHYL (2Z)-2-(2-{[6-(2-CYANOPHENOXY)PYRIMIDIN-4-YL]OXY}PHENYL)-3-METHOXYACRYLATE		BE0000938	MT-CYB	HGNC:7427
DB07401	METHYL (2Z)-2-(2-{[6-(2-CYANOPHENOXY)PYRIMIDIN-4-YL]OXY}PHENYL)-3-METHOXYACRYLATE		BE0001005	UQCRC1	HGNC:12585
DB07401	METHYL (2Z)-2-(2-{[6-(2-CYANOPHENOXY)PYRIMIDIN-4-YL]OXY}PHENYL)-3-METHOXYACRYLATE		BE0003855	UQCRC2	HGNC:12586
DB07401	METHYL (2Z)-2-(2-{[6-(2-CYANOPHENOXY)PYRIMIDIN-4-YL]OXY}PHENYL)-3-METHOXYACRYLATE		BE0003856	UQCRH	HGNC:12590
DB07401	METHYL (2Z)-2-(2-{[6-(2-CYANOPHENOXY)PYRIMIDIN-4-YL]OXY}PHENYL)-3-METHOXYACRYLATE		BE0003857	UQCRQ	HGNC:29594
DB07401	METHYL (2Z)-2-(2-{[6-(2-CYANOPHENOXY)PYRIMIDIN-4-YL]OXY}PHENYL)-3-METHOXYACRYLATE		BE0003858	UQCRFS1	HGNC:12587
DB07401	METHYL (2Z)-2-(2-{[6-(2-CYANOPHENOXY)PYRIMIDIN-4-YL]OXY}PHENYL)-3-METHOXYACRYLATE		BE0003859	UQCR11	HGNC:30862
DB07401	METHYL (2Z)-2-(2-{[6-(2-CYANOPHENOXY)PYRIMIDIN-4-YL]OXY}PHENYL)-3-METHOXYACRYLATE		BE0003860	UQCRB	HGNC:12582
DB07401	METHYL (2Z)-2-(2-{[6-(2-CYANOPHENOXY)PYRIMIDIN-4-YL]OXY}PHENYL)-3-METHOXYACRYLATE		BE0003861	UQCR10	HGNC:30863
DB07403	4-[(3-CHLORO-4-{[(2R)-3,3,3-TRIFLUORO-2-HYDROXY-2-METHYLPROPANOYL]AMINO}PHENYL)SULFONYL]-N,N-DIMETHYLBENZAMIDE		BE0003862	PDK1	HGNC:8809
DB07405	1-(6-CYANO-3-PYRIDYLCARBONYL)-5',8'-DIFLUOROSPIRO[PIPERIDINE-4,2'(1'H)-QUINAZOLINE]-4'-AMINE		BE0000005	NOS2	HGNC:7873
DB07406	(4R)-N-[4-({[2-(DIMETHYLAMINO)ETHYL]AMINO}CARBONYL)-1,3-THIAZOL-2-YL]-4-METHYL-1-OXO-2,3,4,9-TETRAHYDRO-1H-BETA-CARBOLINE-6-CARBOXAMIDE		BE0001373	MAPKAPK2	HGNC:6887
DB07410	[2-(3-DIBENZOFURAN-4-YL-PHENYL)-1-HYDROXY-1-PHOSPHONO-ETHYL]-PHOSPHONIC ACID		BE0003570	GGPS1	HGNC:4249
DB07412	1-biphenyl-2-ylmethanamine		BE0000854	DPP4	HGNC:3009
DB07415	4-[(1S)-1-(3-fluoro-4-methoxyphenyl)-2-(2-methoxy-5-nitrophenyl)ethyl]-1H-imidazol-2-amine		BE0000988	BACE1	HGNC:933
DB07416	(2S)-2-(BUTYRYLOXY)-3-HYDROXYPROPYL NONANOATE		BE0003836	IGKC	HGNC:5716
DB07419	(2S)-3-(4-chloro-3-fluorophenoxy)-N-[4-cyano-3-(trifluoromethyl)phenyl]-2-hydroxy-2-methylpropanamide		BE0000132	AR	HGNC:644
DB07421	4-{[(1R,2S)-1,2-dihydroxy-2-methyl-3-(4-nitrophenoxy)propyl]amino}-2-(trifluoromethyl)benzonitrile		BE0000132	AR	HGNC:644
DB07422	(2S)-2-hydroxy-2-methyl-N-[4-nitro-3-(trifluoromethyl)phenyl]-3-(pentafluorophenoxy)propanamide		BE0000132	AR	HGNC:644
DB07423	(2S)-3-[4-(acetylamino)phenoxy]-2-hydroxy-2-methyl-N-[4-nitro-3-(trifluoromethyl)phenyl]propanamide		BE0000132	AR	HGNC:644
DB07425	Sobetirome		BE0000315	THRB	HGNC:11799
DB07427	2-[(2-methoxy-5-methylphenoxy)methyl]pyridine		BE0000130	HBA1	HGNC:4823
DB07427	2-[(2-methoxy-5-methylphenoxy)methyl]pyridine		BE0000629	HBB	HGNC:4827
DB07428	4-[(5-methoxy-2-methylphenoxy)methyl]pyridine		BE0000130	HBA1	HGNC:4823
DB07428	4-[(5-methoxy-2-methylphenoxy)methyl]pyridine		BE0000629	HBB	HGNC:4827
DB07430	(10R)-10-methyl-3-(6-methylpyridin-3-yl)-9,10,11,12-tetrahydro-8H-[1,4]diazepino[5',6':4,5]thieno[3,2-f]quinolin-8-one		BE0001373	MAPKAPK2	HGNC:6887
DB07431	(3R)-3-(aminomethyl)-9-methoxy-1,2,3,4-tetrahydro-5H-[1]benzothieno[3,2-e][1,4]diazepin-5-one		BE0001373	MAPKAPK2	HGNC:6887
DB07431	(3R)-3-(aminomethyl)-9-methoxy-1,2,3,4-tetrahydro-5H-[1]benzothieno[3,2-e][1,4]diazepin-5-one		BE0001072	CDK2	HGNC:1771
DB07433	(TERT-BUTYLOXYCARBONYL)-ALANYL-AMINO ETHYL-FORMAMIDE		BE0003758	CELA1	HGNC:3308
DB07435	1,2,3-TRIHYDROXY-1,2,3,4-TETRAHYDROBENZO[A]PYRENE		BE0003870	POLK	HGNC:9183
DB07437	1-((2-HYDROXYETHOXY)METHYL)-5-BENZYLPYRIMIDINE-2,4(1H,3H)-DIONE		BE0002456	UPP1	HGNC:12576
DB07440	4-TERT-BUTYLBENZENESULFONIC ACID		BE0000048	F2	HGNC:3535
DB07441	3-{[(9-CYANO-9,10-DIHYDRO-10-METHYLACRIDIN-9-YL)CARBONYL]AMINO}PROPANOIC ACID		BE0002815	IGHG1	HGNC:5525
DB07441	3-{[(9-CYANO-9,10-DIHYDRO-10-METHYLACRIDIN-9-YL)CARBONYL]AMINO}PROPANOIC ACID		BE0003836	IGKC	HGNC:5716
DB07443	(2Z)-N-biphenyl-4-yl-2-cyano-3-hydroxybut-2-enamide		BE0000382	DHODH	HGNC:2867
DB07444	6-(3-AMINOPROPYL)-4,9-DIMETHYLPYRROLO[3,4-C]CARBAZOLE-1,3(2H,6H)-DIONE		BE0001776	DAPK1	HGNC:2674
DB07446	N-(biphenyl-4-ylsulfonyl)-D-leucine		BE0001198	MMP12	HGNC:7158
DB07447	5-beta-DIHYDROTESTOSTERONE		BE0003610	AKR1D1	HGNC:388
DB07448	(2S)-3-[(R)-[(1S)-1-amino-3-phenylpropyl](hydroxy)phosphoryl]-2-benzylpropanoic acid		BE0003882	LAP3	HGNC:18449
DB07449	N-[(1S)-1-(AMINOCARBONYL)-4-(ETHANIMIDOYLAMINO)BUTYL]BENZAMIDE		BE0001092	PADI4	HGNC:18368
DB07450	2[4-BROMO-2-FLUOROPHENYL)METHYL]-6-FLUOROSPIRO[ISOQUINOLINE-4-(1H),3'-PYRROLIDINE]-1,2',3,5'(2H)-TETRONE		BE0000747	AKR1B1	HGNC:381
DB07453	2-PHENYL-4H-BENZO[H]CHROMEN-4-ONE		BE0002433	CYP1A2	HGNC:2596
DB07454	(R)-3-BROMO-2-HYDROXY-2-METHYL-N-[4-NITRO-3-(TRIFLUOROMETHYL)PHENYL]PROPANAMIDE		BE0000132	AR	HGNC:644
DB07455	N,N'-[biphenyl-4,4'-diyldi(2R)propane-2,1-diyl]dimethanesulfonamide		BE0000829	GRIA2	HGNC:4572
DB07456	3-(1H-indol-3-yl)-4-(1-{2-[(2S)-1-methylpyrrolidinyl]ethyl}-1H-indol-3-yl)-1H-pyrrole-2,5-dione		BE0001193	PDPK1	HGNC:8816
DB07457	3-[1-(3-AMINOPROPYL)-1H-INDOL-3-YL]-4-(1H-INDOL-3-YL)-1H-PYRROLE-2,5-DIONE		BE0001193	PDPK1	HGNC:8816
DB07458	3-(1H-indol-3-yl)-4-{1-[2-(1-methylpyrrolidin-2-yl)ethyl]-1H-indol-3-yl}-1H-pyrrole-2,5-dione		BE0003761	PRKACA	HGNC:9380
DB07459	4-PHENOXY-N-(PYRIDIN-2-YLMETHYL)BENZAMIDE		BE0001019	MAPK14	HGNC:6876
DB07460	2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE		BE0003090	PTK2	HGNC:9611
DB07461	3-AMINO-3-BENZYL-9-CARBOXAMIDE[4.3.0]BICYCLO-1,6-DIAZANONAN-2-ONE		BE0000048	F2	HGNC:3535
DB07462	(3,4-DIHYDROXY-2-NITROPHENYL)(PHENYL)METHANONE		BE0002089	COMT	HGNC:2228
DB07465	(1S,3S,5S)-2-{(2S)-2-amino-2-[(1R,3S,5R,7S)-3-hydroxytricyclo[3.3.1.1~3,7~]dec-1-yl]acetyl}-2-azabicyclo[3.1.0]hexane-3-carbonitrile		BE0000854	DPP4	HGNC:3009
DB07467	4-chloro-N-[(2S)-2-methyl-2,3-dihydro-1H-indol-1-yl]-3-sulfamoylbenzamide		BE0000322	CA2	HGNC:1373
DB07468	(3aS)-3a-hydroxy-5-methyl-1-phenyl-1,2,3,3a-tetrahydro-4H-pyrrolo[2,3-b]quinolin-4-one		BE0003893	MYH14	HGNC:23212
DB07469	(3aS)-3a-hydroxy-7-methyl-1-phenyl-1,2,3,3a-tetrahydro-4H-pyrrolo[2,3-b]quinolin-4-one		BE0003893	MYH14	HGNC:23212
DB07470	(3aS)-3a-hydroxy-1-phenyl-1,2,3,3a-tetrahydro-4H-pyrrolo[2,3-b]quinolin-4-one		BE0003893	MYH14	HGNC:23212
DB07471	5-[5,6-BIS(METHYLOXY)-1H-BENZIMIDAZOL-1-YL]-3-{[1-(2-CHLOROPHENYL)ETHYL]OXY}-2-THIOPHENECARBOXAMIDE		BE0003734	CCNA2	HGNC:1578
DB07471	5-[5,6-BIS(METHYLOXY)-1H-BENZIMIDAZOL-1-YL]-3-{[1-(2-CHLOROPHENYL)ETHYL]OXY}-2-THIOPHENECARBOXAMIDE		BE0001072	CDK2	HGNC:1771
DB07474	3-[5-(1H-IMIDAZOL-1-YL)-7-METHYL-1H-BENZIMIDAZOL-2-YL]-4-[(PYRIDIN-2-YLMETHYL)AMINO]PYRIDIN-2(1H)-ONE		BE0000858	IGF1R	HGNC:5465
DB07476	N-[4-(AMINOSULFONYL)PHENYL]-2-MERCAPTOBENZAMIDE		BE0000322	CA2	HGNC:1373
DB07477	Felbinac		BE0002135	CTSL	HGNC:2537
DB07479	(1S)-1,2,3,4-TETRAHYDRO-BENZO[C]PHENANTHRENE-2,3,4-TRIOL		BE0000113	POLB	HGNC:9174
DB07480	4-PHOSPHONOOXY-PHENYL-METHYL-[4-PHOSPHONOOXY]BENZEN		BE0000623	PTPN1	HGNC:9642
DB07482	(2R)-N-[(2R)-2-(DIHYDROXYBORYL)-1-L-PROLYLPYRROLIDIN-2-YL]-N-[(5R)-5-(DIHYDROXYBORYL)-1-L-PROLYLPYRROLIDIN-2-YL]-L-PROLINAMIDE		BE0000854	DPP4	HGNC:3009
DB07484	(2R)-4,4-dihydroxy-5-nitro-2-(phenylmethyl)pentanoic acid		BE0003753	CPA1	HGNC:2296
DB07485	4,4'-cyclohexane-1,1-diyldiphenol		BE0002088	ESRRG	HGNC:3474
DB07486	3-({4-[(1E)-3-morpholin-4-yl-3-oxoprop-1-en-1-yl]-2,3-bis(trifluoromethyl)phenyl}sulfanyl)aniline		BE0000516	ITGAL	HGNC:6148
DB07488	{(2Z)-4-AMINO-2-[(4-METHOXYPHENYL)IMINO]-2,3-DIHYDRO-1,3-THIAZOL-5-YL}(4-METHOXYPHENYL)METHANONE		BE0003958	CSNK1G3	HGNC:2456
DB07489	{[4-AMINO-2-(3-CHLOROANILINO)-1,3-THIAZOL-5-YL](4-FLUOROPHENYL)METHANONE		BE0003958	CSNK1G3	HGNC:2456
DB07491	5-amino-2,4,6-tribromobenzene-1,3-dicarboxylic acid		BE0001739	PRSS1	HGNC:9475
DB07493	(2Z)-5'-BROMO-2,3'-BIINDOLE-2',3(1H,1'H)-DIONE AMMONIATE		BE0001072	CDK2	HGNC:1771
DB07494	(3-EXO)-3-(10,11-DIHYDRO-5H-DIBENZO[A,D][7]ANNULEN-5-YLOXY)-8,8-DIMETHYL-8-AZONIABICYCLO[3.2.1]OCTANE		BE0003963	CHRFAM7A	HGNC:15781
DB07495	5-(5-CHLORO-2,4-DIHYDROXYPHENYL)-N-ETHYL-4-(4-METHOXYPHENYL)-1H-PYRAZOLE-3-CARBOXAMIDE		BE0001120	HSP90AA1	HGNC:5253
DB07497	5-(HEXAHYDRO-2-OXO-1H-THIENO[3,4-D]IMIDAZOL-6-YL)PENTANAL		BE0000698	PC	HGNC:8636
DB07498	4-[3-(3-NITROPHENYL)-1,2,4-OXADIAZOL-5-YL]BUTANOIC ACID		BE0000747	AKR1B1	HGNC:381
DB07500	(2E)-1-[2-hydroxy-4-methoxy-5-(3-methylbut-2-en-1-yl)phenyl]-3-(4-hydroxyphenyl)prop-2-en-1-one		BE0003768	PLA2G2E	HGNC:13414
