DrugID	Name	Action	TargetID	UniProt	Target
DB08312	6-CYCLOHEXYLMETHYLOXY-5-NITROSO-PYRIMIDINE-2,4-DIAMINE		BE0001072	P24941	Cyclin-dependent kinase 2
DB08313	nocodazole		BE0001167	O60760	Hematopoietic prostaglandin D synthase
DB08314	(2-AMINO-1,3-OXAZOL-5-YL)-(3-BROMOPHENYL)METHANONE		BE0004154	P24182	Biotin carboxylase
DB08315	2-AMINO-N,N-BIS(PHENYLMETHYL)-1,3-OXAZOLE-5-CARBOXAMIDE		BE0004154	P24182	Biotin carboxylase
DB08316	4-amino-7,7-dimethyl-7,8-dihydroquinazolin-5(6H)-one		BE0004154	P24182	Biotin carboxylase
DB08317	5-methyl-6-phenylquinazoline-2,4-diamine		BE0004154	P24182	Biotin carboxylase
DB08318	6-(2-phenoxyethoxy)-1,3,5-triazine-2,4-diamine		BE0004154	P24182	Biotin carboxylase
DB08319	2'-HYDROXY-1,1'-BIPHENYL-2-SULFINIC ACID		BE0003956	P54997	2'-hydroxybiphenyl-2-sulfinate desulfinase
DB08320	DIETHYL (1R,2S,3R,4S)-5,6-BIS(4-HYDROXYPHENYL)-7-OXABICYCLO[2.2.1]HEPT-5-ENE-2,3-DICARBOXYLATE		BE0000123	P03372	Estrogen receptor
DB08320	DIETHYL (1R,2S,3R,4S)-5,6-BIS(4-HYDROXYPHENYL)-7-OXABICYCLO[2.2.1]HEPT-5-ENE-2,3-DICARBOXYLATE		BE0003740	Q15596	Nuclear receptor coactivator 2
DB08321	(1S,2S,3R,6R)-4-(hydroxymethyl)-6-(octylamino)cyclohex-4-ene-1,2,3-triol		BE0003505	Q16706	Alpha-mannosidase 2
DB08322	2-DEOXY-3,4-BIS-O-[3-(4-HYDROXYPHENYL)PROPANOYL]-L-THREO-PENTARIC ACID		BE0000916	P11217	Glycogen phosphorylase, muscle form
DB08323	3-OXO-N-[(3S)-2-OXOPYRROLIDIN-3-YL]DODECANAMIDE		BE0003805	P01859	Ig gamma-2 chain C region
DB08324	N-3-OXO-DODECANOYL-L-HOMOSERINE LACTONE		BE0004269	P25084	Transcriptional activator protein LasR
DB08325	2-(2-HYDROXYETHYLAMINO)-6-(3-CHLOROANILINO)-9-ISOPROPYLPURINE		BE0004270	Q9HCP0	Casein kinase I isoform gamma-1
DB08325	2-(2-HYDROXYETHYLAMINO)-6-(3-CHLOROANILINO)-9-ISOPROPYLPURINE		BE0004271	Q12866	Tyrosine-protein kinase Mer
DB08326	2-(6-HYDROXY-1,3-BENZOTHIAZOL-2-YL)-1,3-THIAZOL-4(5H)-ONE		BE0004272	Q96GR2	Long-chain-fatty-acid--CoA ligase ACSBG1
DB08327	2-(3,6-DIHYDROXYPHENYL)ACETIC ACID		BE0003806	P06875	Penicillin G acylase
DB08328	PANTOTHENYL-AMINOETHANOL-11-PIVALIC ACID		BE0001422	P07097	Acetyl-CoA acetyltransferase
DB08329	Sulthiame		BE0000322	P00918	Carbonic anhydrase 2
DB08330	METHYL (2Z)-3-METHOXY-2-{2-[(E)-2-PHENYLVINYL]PHENYL}ACRYLATE		BE0003854	P08574	Cytochrome c1, heme protein, mitochondrial
DB08330	METHYL (2Z)-3-METHOXY-2-{2-[(E)-2-PHENYLVINYL]PHENYL}ACRYLATE		BE0000938	P00156	Cytochrome b
DB08330	METHYL (2Z)-3-METHOXY-2-{2-[(E)-2-PHENYLVINYL]PHENYL}ACRYLATE		BE0001005	P31930	Cytochrome b-c1 complex subunit 1, mitochondrial
DB08330	METHYL (2Z)-3-METHOXY-2-{2-[(E)-2-PHENYLVINYL]PHENYL}ACRYLATE		BE0003855	P22695	Cytochrome b-c1 complex subunit 2, mitochondrial
DB08330	METHYL (2Z)-3-METHOXY-2-{2-[(E)-2-PHENYLVINYL]PHENYL}ACRYLATE		BE0003856	P07919	Cytochrome b-c1 complex subunit 6, mitochondrial
DB08330	METHYL (2Z)-3-METHOXY-2-{2-[(E)-2-PHENYLVINYL]PHENYL}ACRYLATE		BE0003857	O14949	Cytochrome b-c1 complex subunit 8
DB08330	METHYL (2Z)-3-METHOXY-2-{2-[(E)-2-PHENYLVINYL]PHENYL}ACRYLATE		BE0003858	P47985	Cytochrome b-c1 complex subunit Rieske, mitochondrial
DB08330	METHYL (2Z)-3-METHOXY-2-{2-[(E)-2-PHENYLVINYL]PHENYL}ACRYLATE		BE0003859	O14957	Cytochrome b-c1 complex subunit 10
DB08330	METHYL (2Z)-3-METHOXY-2-{2-[(E)-2-PHENYLVINYL]PHENYL}ACRYLATE		BE0003860	P14927	Cytochrome b-c1 complex subunit 7
DB08330	METHYL (2Z)-3-METHOXY-2-{2-[(E)-2-PHENYLVINYL]PHENYL}ACRYLATE		BE0003861	Q9UDW1	Cytochrome b-c1 complex subunit 9
DB08331	N-1H-imidazol-2-yl-N'-[4-(1H-imidazol-2-ylamino)phenyl]benzene-1,4-diamine		BE0003967	P03355	Gag-Pol polyprotein
DB08332	[2'-CARBOXYLETHYL]-10-METHYL-ANTHRACENE ENDOPEROXIDE		BE0002815	P01857	Ig gamma-1 chain C region
DB08333	4-HYDROXYBENZALDEHYDE O-(CYCLOHEXYLCARBONYL)OXIME		BE0001855	P14174	Macrophage migration inhibitory factor
DB08334	3-FLUORO-4-HYDROXYBENZALDEHYDE O-(CYCLOHEXYLCARBONYL)OXIME		BE0001855	P14174	Macrophage migration inhibitory factor
DB08335	4-HYDROXYBENZALDEHYDE O-(3,3-DIMETHYLBUTANOYL)OXIME		BE0001855	P14174	Macrophage migration inhibitory factor
DB08336	Tert-butyl [(1R)-2-methyl-1-(1,3,4-oxadiazol-2-yl)propyl]carbamate		BE0001358	P00811	Beta-lactamase
DB08337	Tert-butyl [(1S)-2-methyl-1-(1,3,4-oxadiazol-2-yl)propyl]carbamate		BE0001358	P00811	Beta-lactamase
DB08338	19-(cyclopropylamino)-4,6,7,15-tetrahydro-5H-16,1-(azenometheno)-10,14-(metheno)pyrazolo[4,3-o][1,3,9]triazacyclohexadecin-8(9H)-one		BE0001209	P68400	Casein kinase II subunit alpha
DB08339	6-(2,6-DICHLOROPHENYL)-2-{[3-(HYDROXYMETHYL)PHENYL]AMINO}-8-METHYLPYRIDO[2,3-D]PYRIMIDIN-7(8H)-ONE		BE0000014	P00519	Tyrosine-protein kinase ABL1
DB08340	N,N'-DIPHENYLPYRAZOLO[1,5-A][1,3,5]TRIAZINE-2,4-DIAMINE		BE0001209	P68400	Casein kinase II subunit alpha
DB08341	4-{[4-{[(1R,2R)-2-(dimethylamino)cyclopentyl]amino}-5-(trifluoromethyl)pyrimidin-2-yl]amino}-N-methylbenzenesulfonamide		BE0000871	Q14289	Protein-tyrosine kinase 2-beta
DB08342	S-PALMITOYL-L-CYSTEINE		BE0004275	O75865	Trafficking protein particle complex subunit 6A
DB08342	S-PALMITOYL-L-CYSTEINE		BE0003181	O43617	Trafficking protein particle complex subunit 3
DB08342	S-PALMITOYL-L-CYSTEINE		BE0004276	Q86SZ2	Trafficking protein particle complex subunit 6B
DB08342	S-PALMITOYL-L-CYSTEINE		BE0004277	Q8IUR0	Trafficking protein particle complex subunit 5
DB08342	S-PALMITOYL-L-CYSTEINE		BE0004278	Q9Y296	Trafficking protein particle complex subunit 4
DB08342	S-PALMITOYL-L-CYSTEINE		BE0004279	Q9Y5R8	Trafficking protein particle complex subunit 1
DB08344	4-chloro-N-(3-methoxypropyl)-N-[(3S)-1-(2-phenylethyl)piperidin-3-yl]benzamide		BE0004280	P43889	Bifunctional protein GlmU
DB08345	4-(2-(1H-IMIDAZOL-4-YL)ETHYLAMINO)-2-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE		BE0001209	P68400	Casein kinase II subunit alpha
DB08346	(5Z)-13-CHLORO-14,16-DIHYDROXY-3,4,7,8,9,10-HEXAHYDRO-1H-2-BENZOXACYCLOTETRADECINE-1,11(12H)-DIONE		BE0001898	P08238	Heat shock protein HSP 90-beta
DB08347	4-{[(2S)-3-(tert-butylamino)-2-hydroxypropyl]oxy}-3H-indole-2-carbonitrile		BE0000172	P08588	Beta-1 adrenergic receptor
DB08348	N~2~,N~2~-DIMETHYL-N~1~-(6-OXO-5,6-DIHYDROPHENANTHRIDIN-2-YL)GLYCINAMIDE		BE0001869	P11439	Exotoxin A
DB08348	N~2~,N~2~-DIMETHYL-N~1~-(6-OXO-5,6-DIHYDROPHENANTHRIDIN-2-YL)GLYCINAMIDE		BE0004281	P13639	Elongation factor 2
DB08348	N~2~,N~2~-DIMETHYL-N~1~-(6-OXO-5,6-DIHYDROPHENANTHRIDIN-2-YL)GLYCINAMIDE		BE0004282	Q5EK40	Cholix toxin
DB08348	N~2~,N~2~-DIMETHYL-N~1~-(6-OXO-5,6-DIHYDROPHENANTHRIDIN-2-YL)GLYCINAMIDE		BE0004049	Q9Y6F1	Poly [ADP-ribose] polymerase 3
DB08348	N~2~,N~2~-DIMETHYL-N~1~-(6-OXO-5,6-DIHYDROPHENANTHRIDIN-2-YL)GLYCINAMIDE		BE0004283	Q460N3	Poly [ADP-ribose] polymerase 15
DB08349	N-cyclopropyl-3-{[1-(2,4-difluorophenyl)-7-methyl-6-oxo-6,7-dihydro-1H-pyrazolo[3,4-b]pyridin-4-yl]amino}-4-methylbenzamide		BE0001019	Q16539	Mitogen-activated protein kinase 14
DB08350	5-[3-(2-METHOXYPHENYL)-1H-PYRROLO[2,3-B]PYRIDIN-5-YL]-N,N-DIMETHYLPYRIDINE-3-CARBOXAMIDE		BE0000014	P00519	Tyrosine-protein kinase ABL1
DB08351	N-cyclopropyl-4-methyl-3-{2-[(2-morpholin-4-ylethyl)amino]quinazolin-6-yl}benzamide		BE0001019	Q16539	Mitogen-activated protein kinase 14
DB08352	6-[4-(2-fluorophenyl)-1,3-oxazol-5-yl]-N-(1-methylethyl)-1,3-benzothiazol-2-amine		BE0001019	Q16539	Mitogen-activated protein kinase 14
DB08353	2-(CYCLOHEXYLMETHYLAMINO)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE		BE0001209	P68400	Casein kinase II subunit alpha
DB08354	2-(4-CHLOROBENZYLAMINO)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE		BE0001209	P68400	Casein kinase II subunit alpha
DB08355	1-methyl-8-(phenylamino)-4,5-dihydro-1H-pyrazolo[4,3-h]quinazoline-3-carboxylic acid		BE0003734	P20248	Cyclin-A2
DB08355	1-methyl-8-(phenylamino)-4,5-dihydro-1H-pyrazolo[4,3-h]quinazoline-3-carboxylic acid		BE0001072	P24941	Cyclin-dependent kinase 2
DB08356	4-[4-(4-methoxyphenyl)-5-methyl-1H-pyrazol-3-yl]benzene-1,3-diol		BE0004284	Q16654	[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 4, mitochondrial
DB08357	1-ETHOXY-2-(2-ETHOXYETHOXY)ETHANE		BE0000426	P22303	Acetylcholinesterase
DB08357	1-ETHOXY-2-(2-ETHOXYETHOXY)ETHANE		BE0004285	P40406	Uncharacterized lipoprotein YbbD
DB08357	1-ETHOXY-2-(2-ETHOXYETHOXY)ETHANE		BE0004286	Q6FEW8	Phosphoenolpyruvate-protein phosphotransferase
DB08358	2-(2-QUINOLIN-3-YLPYRIDIN-4-YL)-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE		BE0001373	P49137	MAP kinase-activated protein kinase 2
DB08358	2-(2-QUINOLIN-3-YLPYRIDIN-4-YL)-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE		BE0004064	Q16644	MAP kinase-activated protein kinase 3
DB08359	2-PHENYLAMINO-4-METHYL-5-ACETYL THIAZOLE		BE0000801	P0A953	3-oxoacyl-[acyl-carrier-protein] synthase 1
DB08360	2-(4-ETHYLPIPERAZIN-1-YL)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE		BE0001209	P68400	Casein kinase II subunit alpha
DB08361	2-{[(1R,2S)-2-aminocyclohexyl]amino}-4-[(3-methylphenyl)amino]pyrimidine-5-carboxamide		BE0001316	P43405	Tyrosine-protein kinase SYK
DB08362	N-(3-(8-CYANO-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZIN-2-YLAMINO)PHENYL)ACETAMIDE		BE0001209	P68400	Casein kinase II subunit alpha
DB08363	1-(9-ethyl-9H-carbazol-3-yl)-N-methylmethanamine		BE0003380	P04637	Cellular tumor antigen p53
DB08364	1-{[(1E)-(3-HYDROXY-2-METHYL-5-{[(TRIHYDROXY-LAMBDA^5^-PHOSPHANYL)OXY]METHYL}PYRIDIN-4-YL)METHYLIDENE]AMINO}UNDECAN-2-ONE		BE0004287	Q9KM65	CAI-1 autoinducer synthase
DB08365	8-bromo-4-(2-chlorophenyl)-N-(2-hydroxyethyl)-6-methyl-1,3-dioxo-1,2,3,6-tetrahydropyrrolo[3,4-e]indole-7-carboxamide		BE0003335	P30291	Wee1-like protein kinase
DB08366	3-({3-[(1S,4aS,6S,7S,9S,9aR)-1,6-dimethyl-2-oxodecahydro-6,9-epoxy-4a,7-methanobenzo[7]annulen-1-yl]propanoyl}amino)-2,4-dihydroxybenzoic acid		BE0000800	P0AAI5	3-oxoacyl-[acyl-carrier-protein] synthase 2
DB08367	(R)-2-(FORMYLOXY)-3-(PHOSPHONOOXY)PROPYL PENTANOATE		BE0004288	P44783	Rhomboid protease GlpG
DB08368	OCTANE-1,3,5,7-TETRACARBOXYLIC ACID		BE0003753	P15085	Carboxypeptidase A1
DB08369	1-(biphenyl-4-ylmethyl)-1H-imidazole		BE0003549	P20813	Cytochrome P450 2B6
DB08370	S-(4-BROMOBENZYL)CYSTEINE		BE0000814	P09211	Glutathione S-transferase P
DB08371	PARA-(BENZOYL)-PHENYLALANINE		BE0000623	P18031	Tyrosine-protein phosphatase non-receptor type 1
DB08371	PARA-(BENZOYL)-PHENYLALANINE		BE0000230	P54577	Tyrosine--tRNA ligase, cytoplasmic
DB08372	1-[2-(4-ETHOXY-3-FLUOROPYRIDIN-2-YL)ETHYL]-3-(5-METHYLPYRIDIN-2-YL)THIOUREA		BE0002050	P03366	Gag-Pol polyprotein
DB08372	1-[2-(4-ETHOXY-3-FLUOROPYRIDIN-2-YL)ETHYL]-3-(5-METHYLPYRIDIN-2-YL)THIOUREA		BE0001594	P04585	Gag-Pol polyprotein
DB08373	4,4'-BIS([H]METHYLSULFONYL)-2,2',5,5'-TETRACHLOROBIPHENYL		BE0004289	P11684	Uteroglobin
DB08374	(3S)-3-Amino-1-chloro-4-phenyl-2-butanone		BE0003531	P17538	Chymotrypsinogen B
DB08375	PCNOTAXIME Group		BE0004290	Q8DR59	Penicillin-binding protein 1A
DB08375	PCNOTAXIME Group		BE0001755	Q47066	Beta-lactamase Toho-1
DB08375	PCNOTAXIME Group		BE0001358	P00811	Beta-lactamase
DB08376	(2R)-3-(phosphonooxy)propane-1,2-diyl diheptanoate		BE0004291	Q53728	Phospholipase D
DB08377	N-[4-(4-nitrophenylphospho)butanoyl]-D-alanine		BE0002815	P01857	Ig gamma-1 chain C region
DB08378	4-[4-(2,5-DIOXO-PYRROLIDIN-1-YL)-PHENYLAMINO]-4-HYDROXY-BUTYRIC ACID		BE0004292	P14649	Myosin light chain 6B
DB08378	4-[4-(2,5-DIOXO-PYRROLIDIN-1-YL)-PHENYLAMINO]-4-HYDROXY-BUTYRIC ACID		BE0004293	P19105	Myosin regulatory light chain 12A
DB08378	4-[4-(2,5-DIOXO-PYRROLIDIN-1-YL)-PHENYLAMINO]-4-HYDROXY-BUTYRIC ACID		BE0004294	P12883	Myosin-7
DB08379	6-(4-chloro-2-fluoro-3-phenoxybenzyl)pyridazin-3(2H)-one		BE0001594	P04585	Gag-Pol polyprotein
DB08382	Gosogliptin		BE0000854	P27487	Dipeptidyl peptidase 4
DB08383	4,5-bis(4-methoxyphenyl)-2-thiophen-2-yl-1H-imidazole		BE0000631	Q9Y233	cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A
DB08384	2-({4-[4-(pyridin-4-ylmethyl)-1H-pyrazol-3-yl]phenoxy}methyl)quinoline		BE0000631	Q9Y233	cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A
DB08385	4-(quinolin-3-ylmethyl)piperidine-1-carboxylic acid		BE0002194	O00519	Fatty-acid amide hydrolase 1
DB08386	2-{[4-(4-pyridin-4-yl-1H-pyrazol-3-yl)phenoxy]methyl}quinoline		BE0000631	Q9Y233	cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A
DB08387	2-{[4-(1-methyl-4-pyridin-4-yl-1H-pyrazol-3-yl)phenoxy]methyl}quinoline		BE0000631	Q9Y233	cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A
DB08388	5-(2-ETHOXYETHYL)-5-[4-(4-FLUOROPHENOXY)PHENOXY]PYRIMIDINE-2,4,6(1H,3H,5H)-TRIONE		BE0000966	P45452	Collagenase 3
DB08389	6,7-DIMETHOXY-4-[(3R)-3-(2-NAPHTHYLOXY)PYRROLIDIN-1-YL]QUINAZOLINE		BE0000631	Q9Y233	cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A
DB08390	(6S)-6-CYCLOPENTYL-6-[2-(3-FLUORO-4-ISOPROPOXYPHENYL)ETHYL]-4-HYDROXY-5,6-DIHYDRO-2H-PYRAN-2-ONE		BE0001478	P26663	Genome polyprotein
DB08391	6,7-DIMETHOXY-4-[(3R)-3-(QUINOXALIN-2-YLOXY)PYRROLIDIN-1-YL]QUINAZOLINE		BE0000631	Q9Y233	cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A
DB08392	2-[5,6-BIS-(4-METHOXY-PHENYL)-FURO[2,3-D]PYRIMIDIN-4-YLAMINO]-ETHANOL		BE0003382	O14757	Serine/threonine-protein kinase Chk1
DB08393	2-[(5,6-DIPHENYLFURO[2,3-D]PYRIMIDIN-4-YL)AMINO]ETHANOL		BE0003382	O14757	Serine/threonine-protein kinase Chk1
DB08394	PARA-NITROPHENYLPHOSPHONOBUTANOYL-GLYCINE		BE0002815	P01857	Ig gamma-1 chain C region
DB08395	2-(ETHOXYMETHYL)-4-(4-FLUOROPHENYL)-3-[2-(2-HYDROXYPHENOXY)PYRIMIDIN-4-YL]ISOXAZOL-5(2H)-ONE		BE0001019	Q16539	Mitogen-activated protein kinase 14
DB08396	4-{[(Z)-(5-OXO-2-PHENYL-1,3-OXAZOL-4(5H)-YLIDENE)METHYL]AMINO}BUTANOIC ACID		BE0004312	P01768	Ig heavy chain V-III region CAM
DB08397	6-(DIFLUORO-PHOSPHONO-METHYL)-NAPHTHALENE-2-CARBOXYLIC ACID		BE0000623	P18031	Tyrosine-protein phosphatase non-receptor type 1
DB08398	2-Amino-1-methyl-6-phenylimidazo(4,5-b)pyridine		BE0000123	P03372	Estrogen receptor
DB08398	2-Amino-1-methyl-6-phenylimidazo(4,5-b)pyridine		BE0003740	Q15596	Nuclear receptor coactivator 2
DB08399	PICEATANNOL		BE0003840	P25705	ATP synthase subunit alpha, mitochondrial
DB08399	PICEATANNOL		BE0003841	P06576	ATP synthase subunit beta, mitochondrial
DB08399	PICEATANNOL		BE0003842	P36542	ATP synthase subunit gamma, mitochondrial
DB08400	4-(3-{[5-(trifluoromethyl)pyridin-2-yl]oxy}benzyl)piperidine-1-carboxylic acid		BE0002194	O00519	Fatty-acid amide hydrolase 1
DB08401	(2E)-2-({(2S)-2-CARBOXY-2-[(PHENOXYACETYL)AMINO]ETHOXY}IMINO)PENTANEDIOIC ACID		BE0004313	O70038	Penicillin-binding protein 1B
DB08402	2-[(2,4-DICHLOROBENZOYL)AMINO]-5-(PYRIMIDIN-2-YLOXY)BENZOIC ACID		BE0000215	P37231	Peroxisome proliferator-activated receptor gamma
DB08402	2-[(2,4-DICHLOROBENZOYL)AMINO]-5-(PYRIMIDIN-2-YLOXY)BENZOIC ACID		BE0003740	Q15596	Nuclear receptor coactivator 2
DB08402	2-[(2,4-DICHLOROBENZOYL)AMINO]-5-(PYRIMIDIN-2-YLOXY)BENZOIC ACID		BE0000412	P19793	Retinoic acid receptor RXR-alpha
DB08403	METHYLAMINO-PHENYLALANYL-LEUCYL-HYDROXAMIC ACID		BE0000920	P03956	Interstitial collagenase
DB08403	METHYLAMINO-PHENYLALANYL-LEUCYL-HYDROXAMIC ACID		BE0001182	P22894	Neutrophil collagenase
DB08404	S-(2-{[N-(2-HYDROXY-4-{[HYDROXY(OXIDO)PHOSPHINO]OXY}-3,3-DIMETHYLBUTANOYL)-BETA-ALANYL]AMINO}ETHYL) HEXANETHIOATE		BE0004133	P0A6A8	Acyl carrier protein
DB08405	S-(2-{[N-(2-HYDROXY-4-{[HYDROXY(OXIDO)PHOSPHINO]OXY}-3,3-DIMETHYLBUTANOYL)-BETA-ALANYL]AMINO}ETHYL) HEPTANETHIOATE		BE0004133	P0A6A8	Acyl carrier protein
DB08406	[N-(2,4-DIAMINOPTERIDIN-6-YL)-METHYL]-DIBENZ[B,F]AZEPINE		BE0000330	P00374	Dihydrofolate reductase
DB08407	PLATENSIMYCIN		BE0000800	P0AAI5	3-oxoacyl-[acyl-carrier-protein] synthase 2
DB08408	(3R)-3-hydroxy-2,2-dimethyl-4-oxo-4-({3-oxo-3-[(2-sulfanylethyl)amino]propyl}amino)butyl 2,2-dimethylpropanoate		BE0001422	P07097	Acetyl-CoA acetyltransferase
DB08409	4-NITRO-BENZYLPHOSPHONOBUTANOYL-GLYCINE		BE0002815	P01857	Ig gamma-1 chain C region
DB08409	4-NITRO-BENZYLPHOSPHONOBUTANOYL-GLYCINE		BE0003805	P01859	Ig gamma-2 chain C region
DB08410	PARA-NITROBENZYL GLUTARYL GLYCINIC ACID		BE0002815	P01857	Ig gamma-1 chain C region
DB08411	N-[4-(4-nitrophenylphospho)butanoyl]-L-alanine		BE0002815	P01857	Ig gamma-1 chain C region
DB08412	6-{4-[HYDROXY-(4-NITRO-PHENOXY)-PHOSPHORYL]-BUTYRYLAMINO}-HEXANOIC ACID		BE0002815	P01857	Ig gamma-1 chain C region
DB08413	METHYL-PHOSPHONIC ACID MONO-(4-NITRO-PHENYL) ESTER		BE0003836	P01834	Ig kappa chain C region
DB08413	METHYL-PHOSPHONIC ACID MONO-(4-NITRO-PHENYL) ESTER		BE0004314	P05187	Alkaline phosphatase, placental type
DB08414	6-CHLORO-2-(1-FURO[2,3-C]PYRIDIN-5-YL-ETHYLSULFANYL)-PYRIMIDIN-4-YLAMINE		BE0002050	P03366	Gag-Pol polyprotein
DB08416	(9BETA,13ALPHA,14BETA,17ALPHA)-2-METHOXYESTRA-1,3,5(10)-TRIENE-3,17-DIYL DISULFAMATE		BE0000322	P00918	Carbonic anhydrase 2
DB08418	(4aS,4bR,10bS,12aS)-12a-methyl-1,3-dioxo-2-(pyridin-3-ylmethyl)-1,2,3,4,4a,4b,5,6,10b,11,12,12a-dodecahydronaphtho[2,1-f]isoquinolin-8-yl sulfamate		BE0000322	P00918	Carbonic anhydrase 2
DB08419	(1S)-1-(PHENOXYMETHYL)PROPYL METHYLPHOSPHONOCHLORIDOATE		BE0003764	P22088	Lipase
DB08420	1-{[1-(2-AMINO-3-PHENYL-PROPIONYL)-PYRROLIDINE-2-CARBONYL]-AMINO}-2-(3-CYANO-PHENYL)-ETHANEBORONIC ACID		BE0001739	P07477	Trypsin-1
DB08421	PIPERIDINE-2-CARBOXYLIC ACID TERT-BUTYLAMIDE		BE0001732	P04584	Gag-Pol polyprotein
DB08422	[PHENYLALANINYL-PROLINYL]-[2-(PYRIDIN-4-YLAMINO)-ETHYL]-AMINE		BE0000048	P00734	Prothrombin
DB08423	[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL][3-(PIPERIDIN-4-YLOXY)PHENYL]METHANONE		BE0001019	Q16539	Mitogen-activated protein kinase 14
DB08424	[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL](3-{[(2R)-2,3-DIHYDROXYPROPYL]OXY}PHENYL)METHANONE		BE0001019	Q16539	Mitogen-activated protein kinase 14
DB08426	THIENO[3,2-B]PYRIDINE-2-SULFONIC ACID [2-OXO-1-(1H-PYRROLO[2,3-C]PYRIDIN-2-YLMETHYL)-PYRROLIDIN-3-YL]-AMIDE		BE0000216	P00742	Coagulation factor X
DB08427	PREPHENIC ACID		BE0001491	P19080	Chorismate mutase AroH
DB08428	3(S)-AMINO-4-PHENYL-BUTAN-2(S)-OL		BE0003804	P03367	Gag-Pol polyprotein
DB08428	3(S)-AMINO-4-PHENYL-BUTAN-2(S)-OL		BE0002050	P03366	Gag-Pol polyprotein
DB08429	N-({(2S)-1-[(3R)-3-amino-4-(3-chlorophenyl)butanoyl]pyrrolidin-2-yl}methyl)-3-(methylsulfonyl)benzamide		BE0000854	P27487	Dipeptidyl peptidase 4
DB08430	PARA-NITROPHENYL 1-THIO-BETA-D-GLUCOPYRANOSIDE		BE0004111	Q6UWM7	Lactase-like protein
DB08431	[(3R,4S)-4-HYDROXY-3-METHYL-2-OXOHEXYL]PHOSPHONIC ACID		BE0004058	Q9ZGI2	Type I polyketide synthase PikAIV
DB08432	THYMIDINE-5'-THIOPHOSPHATE		BE0000498	P00582	DNA polymerase I
DB08433	phenyl ethenesulfonate		BE0001352	P15273	Tyrosine-protein phosphatase YopH
DB08434	2-METHYLCARBAMOYL-3-(4-PHOSPHONOOXY-PHENYL)-CYCLOPROPANECARBOXYLIC ACID		BE0004321	P00524	Tyrosine-protein kinase transforming protein Src
DB08435	(5E,14E)-11-oxoprosta-5,9,12,14-tetraen-1-oic acid		BE0000215	P37231	Peroxisome proliferator-activated receptor gamma
DB08436	8-BENZO[1,3]DIOXOL-,5-YLMETHYL-9-BUTYL-9H-		BE0001120	P07900	Heat shock protein HSP 90-alpha
DB08437	Puromycin		BE0003823	Q96L21	60S ribosomal protein L10-like
DB08437	Puromycin		BE0003824	P40429	60S ribosomal protein L13a
DB08437	Puromycin		BE0003825	P62829	60S ribosomal protein L23
DB08437	Puromycin		BE0003826	P61313	60S ribosomal protein L15
DB08437	Puromycin		BE0003827	P84098	60S ribosomal protein L19
DB08437	Puromycin		BE0003828	P62750	60S ribosomal protein L23a
DB08437	Puromycin		BE0003829	Q9UHA3	Probable ribosome biogenesis protein RLP24
DB08437	Puromycin		BE0003830	Q9UNX3	60S ribosomal protein L26-like 1
DB08437	Puromycin		BE0003831	P62917	60S ribosomal protein L8
DB08437	Puromycin		BE0003832	P61927	60S ribosomal protein L37
DB08437	Puromycin		BE0003833	P39023	60S ribosomal protein L3
DB08437	Puromycin		BE0003834	P62913	60S ribosomal protein L11
DB08437	Puromycin		BE0004322	P0A8P1	Leucyl/phenylalanyl-tRNA--protein transferase
DB08438	(2E,4R,5S)-2,3,4,5-TETRAHYDROXY-6-(PALMITOYLOXY)HEX-2-ENOIC ACID		BE0001361	Q54873	Hyaluronate lyase
DB08439	Parecoxib	inhibitor	BE0000262	P35354	Prostaglandin G/H synthase 2
DB08439	Parecoxib		BE0000994	P02788	Lactotransferrin
DB08440	N-1,10-phenanthrolin-5-ylacetamide		BE0001998	P0ABE7	Soluble cytochrome b562
DB08441	6-BROMO-13-THIA-2,4,8,12,19-PENTAAZATRICYCLO[12.3.1.1~3,7~]NONADECA-1(18),3(19),4,6,14,16-HEXAENE 13,13-DIOXIDE		BE0001072	P24941	Cyclin-dependent kinase 2
