id,name,hgnc_id,drug_id
BE0000704,Tumor necrosis factor,HGNC:11892,DB06674
BE0000442,Histamine H1 receptor,HGNC:5182,DB06678
BE0004957,5-hydroxytryptamine receptor 2,HGNC:5295,DB06678
BE0004864,Alpha-2 adrenergic receptors,HGNC:283,DB06678
BE0000846,T-lymphocyte activation antigen CD86,HGNC:1705,DB06681
BE0000847,T-lymphocyte activation antigen CD80,HGNC:1700,DB06681
BE0000291,5-hydroxytryptamine receptor 1A,HGNC:5286,DB06684
BE0001102,Prostatic acid phosphatase,HGNC:125,DB06688
BE0004817,Calcium ions,,DB06689
BE0004672,Coagulation factor XII,HGNC:3530,DB06689
BE0000442,Histamine H1 receptor,HGNC:5182,DB06691
BE0001739,Trypsin-1,HGNC:9475,DB06692
BE0003531,Chymotrypsinogen B,HGNC:2521,DB06692
BE0000211,Plasminogen,HGNC:9071,DB06692
BE0001091,Kallikrein-1,HGNC:6357,DB06692
BE0000574,3-hydroxy-3-methylglutaryl-coenzyme A reductase,HGNC:5006,DB06693
BE0000501,Alpha-1A adrenergic receptor,HGNC:277,DB06694
BE0000289,Alpha-2A adrenergic receptor,HGNC:281,DB06694
BE0000572,Alpha-2B adrenergic receptor,HGNC:282,DB06694
BE0000575,Alpha-1B adrenergic receptor,HGNC:278,DB06694
BE0000715,Alpha-1D adrenergic receptor,HGNC:280,DB06694
BE0000342,Alpha-2C adrenergic receptor,HGNC:283,DB06694
BE0000048,Prothrombin,HGNC:3535,DB06695
BE0000279,30S ribosomal protein S12,,DB06696
BE0000442,Histamine H1 receptor,HGNC:5182,DB06698
BE0000968,Histamine H3 receptor,HGNC:5184,DB06698
BE0000203,Gonadotropin-releasing hormone receptor,HGNC:4421,DB06699
BE0000749,Sodium-dependent serotonin transporter,HGNC:11050,DB06700
BE0000486,Sodium-dependent noradrenaline transporter,HGNC:11048,DB06700
BE0000647,Sodium-dependent dopamine transporter,HGNC:11049,DB06701
BE0000486,Sodium-dependent noradrenaline transporter,HGNC:11048,DB06701
BE0000749,Sodium-dependent serotonin transporter,HGNC:11050,DB06701
BE0000045,Muscarinic acetylcholine receptor M3,HGNC:1952,DB06702
BE0000405,Muscarinic acetylcholine receptor M4,HGNC:1953,DB06702
BE0000092,Muscarinic acetylcholine receptor M1,HGNC:1950,DB06702
BE0000560,Muscarinic acetylcholine receptor M2,HGNC:1951,DB06702
BE0000247,Muscarinic acetylcholine receptor M5,HGNC:1954,DB06702
BE0000501,Alpha-1A adrenergic receptor,HGNC:277,DB06706
BE0000118,Synaptic vesicular amine transporter,HGNC:10935,DB06706
BE0004864,Alpha-2 adrenergic receptors,HGNC:283,DB06707
BE0000045,Muscarinic acetylcholine receptor M3,HGNC:1952,DB06709
BE0000132,Androgen receptor,HGNC:644,DB06710
BE0000123,Estrogen receptor alpha,HGNC:3467,DB06710
BE0000501,Alpha-1A adrenergic receptor,HGNC:277,DB06711
BE0000289,Alpha-2A adrenergic receptor,HGNC:281,DB06711
BE0000430,Voltage-dependent L-type calcium channel subunit alpha-1C,HGNC:1390,DB06712
BE0000691,Voltage-dependent calcium channel subunit alpha-2/delta-1,HGNC:1399,DB06712
BE0002354,Voltage-dependent L-type calcium channel subunit beta-2,HGNC:1402,DB06712
BE0002359,Voltage-dependent L-type calcium channel subunit alpha-1D,HGNC:1391,DB06712
BE0002355,Voltage-dependent L-type calcium channel subunit alpha-1S,HGNC:1397,DB06712
BE0003563,Voltage-dependent calcium channel subunit alpha-2/delta-3,HGNC:15460,DB06712
BE0000557,Progesterone receptor,HGNC:8910,DB06713
BE0000530,Serum albumin,HGNC:399,DB06713
BE0000132,Androgen receptor,HGNC:644,DB06713
BE0000118,Synaptic vesicular amine transporter,HGNC:10935,DB06714
BE0001044,Trace amine-associated receptor 1,HGNC:17734,DB06714
BE0004824,Tyrosine,,DB06715
BE0002346,Gamma-aminobutyric acid receptor subunit beta-2,HGNC:4082,DB06716
BE0002345,Gamma-aminobutyric acid receptor subunit beta-3,HGNC:4083,DB06716
BE0004844, Stanozolol Binding Protein (STBP),,DB06718
BE0004843,Low-affinity glucocorticoid-binding protein (LAGS),,DB06718
BE0000134,Lutropin-choriogonadotropic hormone receptor,HGNC:6585,DB06719
BE0000203,Gonadotropin-releasing hormone receptor,HGNC:4421,DB06719
BE0000978,Glucosylceramidase,HGNC:4177,DB06720
BE0000017,Prostaglandin G/H synthase 1,HGNC:9604,DB06725
BE0000262,Prostaglandin G/H synthase 2,HGNC:9605,DB06725
BE0004872,Beta adrenergic receptor,HGNC:288,DB06726
BE0001091,Kallikrein-1,HGNC:6357,DB06728
BE0000530,Serum albumin,HGNC:399,DB06728
BE0000803,Dihydropteroate synthase,,DB06729
BE0005510,Probable G-protein coupled receptor 133,HGNC:19893,DB06730
BE0000123,Estrogen receptor alpha,HGNC:3467,DB06732
BE0003722,Steroid hormone receptor ERR1,HGNC:3471,DB06732
BE0008953,COUP transcription factor 1,HGNC:7975,DB06732
BE0003721,Aryl hydrocarbon receptor,HGNC:348,DB06732
BE0001111,Cytochrome P450 1B1,HGNC:2597,DB06732
BE0003569,V-type proton ATPase catalytic subunit A,HGNC:851,DB06733
BE0003569,V-type proton ATPase catalytic subunit A,HGNC:851,DB06734
BE0000262,Prostaglandin G/H synthase 2,HGNC:9605,DB06736
BE0000017,Prostaglandin G/H synthase 1,HGNC:9604,DB06736
BE0000770,Mu-type opioid receptor,HGNC:8156,DB06738
BE0000632,Kappa-type opioid receptor,HGNC:8154,DB06738
BE0000420,Delta-type opioid receptor,HGNC:8153,DB06738
BE0004956,NMDA receptor,HGNC:16768,DB06738
BE0000759,Thromboxane A2 receptor,HGNC:11608,DB06739
BE0004852,Glutamate (NMDA) receptor,HGNC:16768,DB06741
BE0003659,Solute carrier organic anion transporter family member 1B3,HGNC:10961,DB06749
BE0003659,Solute carrier organic anion transporter family member 1B3,HGNC:10961,DB06750
BE0001133,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",HGNC:8780,DB06751
BE0000430,Voltage-dependent L-type calcium channel subunit alpha-1C,HGNC:1390,DB06751
BE0000246,Apoptosis regulator Bcl-2,HGNC:990,DB06756
BE0000011,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial",HGNC:5384,DB06757
BE0000771,"Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial",HGNC:5386,DB06757
BE0005824,TGF-beta-activated kinase 1 and MAP3K7-binding protein 1,HGNC:18157,DB06757
BE0000286,Arginase-1,HGNC:663,DB06757
BE0000510,Serotransferrin,HGNC:11740,DB06757
BE0000501,Alpha-1A adrenergic receptor,HGNC:277,DB06764
BE0000442,Histamine H1 receptor,HGNC:5182,DB06766
BE0000429,DNA topoisomerase 4 subunit A,,DB06771
BE0003726,DNA topoisomerase 4 subunit A,,DB06771
BE0000366,DNA gyrase subunit A,,DB06771
BE0003724,DNA gyrase subunit A,,DB06771
BE0001391,Tubulin alpha-4A chain,HGNC:12407,DB06772
BE0000026,Tubulin beta-1 chain,HGNC:16257,DB06772
BE0001023,Transient receptor potential cation channel subfamily V member 1,HGNC:12716,DB06774
BE0009007,Prohibitin-2,HGNC:30306,DB06774
BE0004671,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",HGNC:2323,DB06775
BE0001777,Bile acid receptor,HGNC:7967,DB06777
BE0000956,Nuclear receptor subfamily 1 group I member 2,HGNC:7968,DB06777
BE0005788,G-protein coupled bile acid receptor 1,HGNC:19680,DB06777
BE0000622,Aldo-keto reductase family 1 member C2,HGNC:385,DB06777
BE0000280,Antithrombin-III,HGNC:775,DB06779
BE0000163,Vascular endothelial growth factor A,HGNC:12680,DB06779
BE0000967,Tissue factor pathway inhibitor,HGNC:11760,DB06779
BE0001159,P-selectin,HGNC:10721,DB06779
BE0000794,Glucocorticoid receptor,HGNC:7978,DB06781
BE0004813,Arsenic,,DB06782
BE0004802,Cadmium,,DB06782
BE0004814,Mercury,,DB06782
BE0003392,Amyloid beta A4 protein,HGNC:620,DB06782
BE0000203,Gonadotropin-releasing hormone receptor,HGNC:4421,DB06785
BE0004659,Smoothened homolog,HGNC:11119,DB06786
BE0000092,Muscarinic acetylcholine receptor M1,HGNC:1950,DB06787
BE0000560,Muscarinic acetylcholine receptor M2,HGNC:1951,DB06787
BE0000045,Muscarinic acetylcholine receptor M3,HGNC:1952,DB06787
BE0000405,Muscarinic acetylcholine receptor M4,HGNC:1953,DB06787
BE0000203,Gonadotropin-releasing hormone receptor,HGNC:4421,DB06788
BE0000557,Progesterone receptor,HGNC:8910,DB06789
BE0003528,Somatostatin receptor type 2,HGNC:11331,DB06791
BE0002147,Somatostatin receptor type 5,HGNC:11334,DB06791
BE0004815,Phosphate,,DB06792
BE0003628,Carbonic anhydrase 6,HGNC:1380,DB06795
BE0000770,Mu-type opioid receptor,HGNC:8156,DB06800
BE0000632,Kappa-type opioid receptor,HGNC:8154,DB06800
BE0000017,Prostaglandin G/H synthase 1,HGNC:9604,DB06802
BE0000262,Prostaglandin G/H synthase 2,HGNC:9605,DB06802
BE0004796,DNA,,DB06803
BE0000919,C-X-C chemokine receptor type 4,HGNC:2561,DB06809
BE0004796,DNA,,DB06810
BE0000330,Dihydrofolate reductase,HGNC:2861,DB06813
BE0000324,Thymidylate synthase,HGNC:12441,DB06813
BE0004855,Integrase,,DB06817
BE0001389,Aromatic-amino-acid aminotransferase,,DB06819
BE0003783,Thermolysin,,DB06819
BE0000280,Antithrombin-III,HGNC:775,DB06822
BE0000590,Integrin alpha-4,HGNC:6140,DB06822
BE0001150,Stromal cell-derived factor 1,HGNC:10672,DB06822
BE0000203,Gonadotropin-releasing hormone receptor,HGNC:4421,DB06825
BE0004846,70S ribosome,,DB06827
BE0001680,Leukotriene A-4 hydrolase,HGNC:6710,DB06828
BE0000623,Tyrosine-protein phosphatase non-receptor type 1,HGNC:9642,DB06829
BE0003570,Geranylgeranyl pyrophosphate synthase,HGNC:4249,DB06830
BE0001315,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform",HGNC:8978,DB06831
BE0002406,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform",HGNC:8977,DB06831
BE0000792,Estrogen receptor beta,HGNC:3468,DB06832
BE0003728,Nuclear receptor coactivator 1,HGNC:7668,DB06832
BE0003722,Steroid hormone receptor ERR1,HGNC:3471,DB06833
BE0001316,Tyrosine-protein kinase SYK,HGNC:11491,DB06834
BE0003257,Carboxypeptidase B,HGNC:2299,DB06835
BE0001315,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform",HGNC:8978,DB06836
BE0003729,Phosphatidylinositol 3-kinase catalytic subunit type 3,HGNC:8974,DB06836
BE0003730,A disintegrin and metalloproteinase with thrombospondin motifs 5,HGNC:221,DB06837
BE0001713,Fimbrial protein,,DB06838
BE0000048,Prothrombin,HGNC:3535,DB06838
BE0001739,Trypsin-1,HGNC:9475,DB06840
BE0000048,Prothrombin,HGNC:3535,DB06841
BE0001133,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",HGNC:8780,DB06842
BE0001287,"cAMP-specific 3',5'-cyclic phosphodiesterase 4D",HGNC:8783,DB06842
BE0003731,Guanine nucleotide-binding protein G(s) subunit alpha isoforms short,HGNC:4392,DB06843
BE0003732,Adenylate cyclase type 2,HGNC:233,DB06843
BE0003733,Adenylate cyclase type 5,HGNC:236,DB06843
BE0003734,Cyclin-A2,HGNC:1578,DB06844
BE0001072,Cyclin-dependent kinase 2,HGNC:1771,DB06844
BE0001739,Trypsin-1,HGNC:9475,DB06845
BE0000048,Prothrombin,HGNC:3535,DB06845
BE0009124,Dihydrofolate reductase (dfrB),,DB06847
BE0003736,Tryptase alpha/beta-1,HGNC:12019,DB06848
BE0003736,Tryptase alpha/beta-1,HGNC:12019,DB06849
BE0001739,Trypsin-1,HGNC:9475,DB06850
BE0000048,Prothrombin,HGNC:3535,DB06850
BE0003737,Inorganic pyrophosphatase,,DB06851
BE0001680,Leukotriene A-4 hydrolase,HGNC:6710,DB06851
BE0003382,Serine/threonine-protein kinase Chk1,HGNC:1925,DB06852
BE0001739,Trypsin-1,HGNC:9475,DB06853
BE0000048,Prothrombin,HGNC:3535,DB06853
BE0000895,Urokinase-type plasminogen activator,HGNC:9052,DB06855
BE0001739,Trypsin-1,HGNC:9475,DB06855
BE0000895,Urokinase-type plasminogen activator,HGNC:9052,DB06856
BE0000895,Urokinase-type plasminogen activator,HGNC:9052,DB06857
BE0000048,Prothrombin,HGNC:3535,DB06858
BE0001739,Trypsin-1,HGNC:9475,DB06858
BE0000048,Prothrombin,HGNC:3535,DB06859
BE0001501,Thymidylate synthase,,DB06860
BE0000048,Prothrombin,HGNC:3535,DB06861
BE0001162,Caspase-3,HGNC:1504,DB06862
BE0002715,o-succinylbenzoate synthase,,DB06864
BE0000048,Prothrombin,HGNC:3535,DB06865
BE0000048,Prothrombin,HGNC:3535,DB06866
BE0003739,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1,HGNC:8988,DB06867
BE0000048,Prothrombin,HGNC:3535,DB06868
BE0000048,Prothrombin,HGNC:3535,DB06869
BE0000132,Androgen receptor,HGNC:644,DB06870
BE0000123,Estrogen receptor alpha,HGNC:3467,DB06871
BE0003740,Nuclear receptor coactivator 2,HGNC:7669,DB06871
BE0001224,Uridine phosphorylase,,DB06872
BE0001224,Uridine phosphorylase,,DB06873
BE0002050,Gag-Pol polyprotein,,DB06874
BE0000792,Estrogen receptor beta,HGNC:3468,DB06875
BE0003728,Nuclear receptor coactivator 1,HGNC:7668,DB06875
BE0003382,Serine/threonine-protein kinase Chk1,HGNC:1925,DB06876
BE0000923,Mitogen-activated protein kinase 1,HGNC:6871,DB06877
BE0000048,Prothrombin,HGNC:3535,DB06878
BE0000005,"Nitric oxide synthase, inducible",HGNC:7873,DB06879
BE0000854,Dipeptidyl peptidase 4,HGNC:3009,DB06880
BE0003741,"2,3-diketo-5-methylthiopentyl-1-phosphate enolase",,DB06881
BE0000838,Proto-oncogene tyrosine-protein kinase Src,HGNC:11283,DB06882
BE0001019,Mitogen-activated protein kinase 14,HGNC:6876,DB06882
BE0000838,Proto-oncogene tyrosine-protein kinase Src,HGNC:11283,DB06883
BE0002088,Estrogen-related receptor gamma,HGNC:3474,DB06884
BE0003742,Nuclear receptor-interacting protein 1,HGNC:8001,DB06884
BE0003743,Subtilisin DY,,DB06886
BE0000623,Tyrosine-protein phosphatase non-receptor type 1,HGNC:9642,DB06887
BE0001072,Cyclin-dependent kinase 2,HGNC:1771,DB06888
BE0002718,Beta-lactamase,,DB06889
BE0001730,Lanosterol 14-alpha demethylase,,DB06890
BE0000322,Carbonic anhydrase 2,HGNC:1373,DB06891
BE0000870,Dual specificity mitogen-activated protein kinase kinase 1,HGNC:6840,DB06892
BE0003744,SDS hydrolase SdsA1,,DB06893
BE0003744,SDS hydrolase SdsA1,,DB06894
BE0002194,Fatty-acid amide hydrolase 1,HGNC:3553,DB06894
BE0000915,Hepatocyte growth factor receptor,HGNC:7029,DB06896
BE0003745,Serine/threonine-protein kinase PLK1,HGNC:9077,DB06897
BE0000123,Estrogen receptor alpha,HGNC:3467,DB06898
BE0003740,Nuclear receptor coactivator 2,HGNC:7669,DB06898
BE0000270,Renin,HGNC:9958,DB06899
BE0003746,Prostasin,HGNC:9491,DB06900
BE0003747,Chymotrypsin-like elastase family member 2A,HGNC:24609,DB06901
BE0002088,Estrogen-related receptor gamma,HGNC:3474,DB06902
BE0003748,1-deoxypentalenic acid 11-beta-hydroxylase,,DB06903
BE0001322,Signal peptidase I,,DB06904
BE0003749,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform,HGNC:9311,DB06905
BE0002326,Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform,HGNC:9299,DB06905
BE0003750,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform,HGNC:9302,DB06905
BE0001289,Dihydroneopterin aldolase,,DB06906
BE0003728,Nuclear receptor coactivator 1,HGNC:7668,DB06908
BE0000215,Peroxisome proliferator-activated receptor gamma,HGNC:9236,DB06908
BE0000487,"cAMP-specific 3',5'-cyclic phosphodiesterase 4B",HGNC:8781,DB06909
BE0001594,Gag-Pol polyprotein,,DB06910
BE0000048,Prothrombin,HGNC:3535,DB06911
BE0003751,Lysozyme C,HGNC:6740,DB06912
BE0003752,Genome polyprotein,,DB06913
BE0000735,Heme oxygenase 1,HGNC:5013,DB06914
BE0000005,"Nitric oxide synthase, inducible",HGNC:7873,DB06916
BE0001680,Leukotriene A-4 hydrolase,HGNC:6710,DB06917
BE0001739,Trypsin-1,HGNC:9475,DB06918
BE0000048,Prothrombin,HGNC:3535,DB06919
BE0000216,Coagulation factor X,HGNC:3528,DB06920
BE0003257,Carboxypeptidase B,HGNC:2299,DB06921
BE0001358,Beta-lactamase,,DB06922
BE0001739,Trypsin-1,HGNC:9475,DB06923
BE0003753,Carboxypeptidase A1,HGNC:2296,DB06924
BE0000842,Tyrosine-protein kinase Lck,HGNC:6524,DB06925
BE0000215,Peroxisome proliferator-activated receptor gamma,HGNC:9236,DB06926
BE0000792,Estrogen receptor beta,HGNC:3468,DB06927
BE0003728,Nuclear receptor coactivator 1,HGNC:7668,DB06927
BE0000123,Estrogen receptor alpha,HGNC:3467,DB06927
BE0000568,Glutamate carboxypeptidase 2,HGNC:3788,DB06928
BE0000048,Prothrombin,HGNC:3535,DB06929
BE0000988,Beta-secretase 1,HGNC:933,DB06930
BE0003570,Geranylgeranyl pyrophosphate synthase,HGNC:4249,DB06931
BE0001193,3-phosphoinositide-dependent protein kinase 1,HGNC:8816,DB06932
BE0001097,Mitogen-activated protein kinase 10,HGNC:6872,DB06933
BE0001248,Lysozyme,,DB06934
BE0000048,Prothrombin,HGNC:3535,DB06936
BE0000792,Estrogen receptor beta,HGNC:3468,DB06937
BE0000369,Vascular endothelial growth factor receptor 2,HGNC:6307,DB06938
BE0000854,Dipeptidyl peptidase 4,HGNC:3009,DB06939
BE0001019,Mitogen-activated protein kinase 14,HGNC:6876,DB06940
BE0001177,Protein S100-B,HGNC:10500,DB06941
BE0000048,Prothrombin,HGNC:3535,DB06942
BE0003754,Disintegrin and metalloproteinase domain-containing protein 17,HGNC:195,DB06943
BE0003734,Cyclin-A2,HGNC:1578,DB06944
BE0001072,Cyclin-dependent kinase 2,HGNC:1771,DB06944
BE0003730,A disintegrin and metalloproteinase with thrombospondin motifs 5,HGNC:221,DB06945
BE0003755,"MIO-dependent tyrosine 2,3-aminomutase",,DB06946
BE0000048,Prothrombin,HGNC:3535,DB06947
BE0003734,Cyclin-A2,HGNC:1578,DB06948
BE0001072,Cyclin-dependent kinase 2,HGNC:1771,DB06948
BE0003757,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,,DB06949
BE0003757,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,,DB06950
BE0003758,Chymotrypsin-like elastase family member 1,HGNC:3308,DB06951
BE0003759,2-hydroxychromene-2-carboxylate isomerase,,DB06952
BE0002373,Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha,HGNC:3782,DB06953
BE0002372,Protein farnesyltransferase subunit beta,HGNC:3785,DB06953
BE0000322,Carbonic anhydrase 2,HGNC:1373,DB06954
BE0003760,Cytochrome P450,,DB06955
BE0001120,Heat shock protein HSP 90-alpha,HGNC:5253,DB06956
BE0001120,Heat shock protein HSP 90-alpha,HGNC:5253,DB06957
BE0001120,Heat shock protein HSP 90-alpha,HGNC:5253,DB06958
BE0003761,cAMP-dependent protein kinase catalytic subunit alpha,HGNC:9380,DB06959
BE0003762,cAMP-dependent protein kinase inhibitor alpha,HGNC:9017,DB06959
BE0003763,Neutral ceramidase,,DB06960
BE0001120,Heat shock protein HSP 90-alpha,HGNC:5253,DB06961
BE0001474,Tryptase beta-2,HGNC:14120,DB06962
BE0003745,Serine/threonine-protein kinase PLK1,HGNC:9077,DB06963
BE0001120,Heat shock protein HSP 90-alpha,HGNC:5253,DB06964
BE0003764,Lipase,,DB06965
BE0003764,Lipase,,DB06966
BE0000270,Renin,HGNC:9958,DB06967
BE0001337,Azurin,,DB06968
BE0001120,Heat shock protein HSP 90-alpha,HGNC:5253,DB06969
BE0003765,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,,DB06970
BE0001182,Neutrophil collagenase,HGNC:7175,DB06971
BE0000516,Integrin alpha-L,HGNC:6148,DB06972
BE0002088,Estrogen-related receptor gamma,HGNC:3474,DB06973
BE0001478,Genome polyprotein,,DB06974
BE0001072,Cyclin-dependent kinase 2,HGNC:1771,DB06976
BE0003761,cAMP-dependent protein kinase catalytic subunit alpha,HGNC:9380,DB06977
BE0003757,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,,DB06978
BE0003766,Hydroxyacid oxidase 1,HGNC:4809,DB06979
BE0003767,S-phase kinase-associated protein 1,HGNC:10899,DB06980
BE0003767,S-phase kinase-associated protein 1,HGNC:10899,DB06981
BE0003767,S-phase kinase-associated protein 1,HGNC:10899,DB06982
BE0001072,Cyclin-dependent kinase 2,HGNC:1771,DB06983
BE0003505,Alpha-mannosidase 2,HGNC:6824,DB06984
BE0000916,"Glycogen phosphorylase, muscle form",HGNC:9726,DB06986
BE0000994,Lactotransferrin,HGNC:6720,DB06987
BE0003768,Group IIE secretory phospholipase A2,HGNC:13414,DB06987
BE0001831,Phenylethylamine oxidase,,DB06988
BE0003769,Receptor-type tyrosine-protein phosphatase beta,HGNC:9665,DB06989
BE0003770,Uracil-DNA glycosylase,HGNC:12572,DB06990
BE0001019,Mitogen-activated protein kinase 14,HGNC:6876,DB06991
BE0000329,Corticosteroid 11-beta-dehydrogenase isozyme 1,HGNC:5208,DB06992
BE0000854,Dipeptidyl peptidase 4,HGNC:3009,DB06993
BE0000854,Dipeptidyl peptidase 4,HGNC:3009,DB06994
BE0000915,Hepatocyte growth factor receptor,HGNC:7029,DB06995
BE0000048,Prothrombin,HGNC:3535,DB06996
BE0000915,Hepatocyte growth factor receptor,HGNC:7029,DB06997
BE0003771,DNA polymerase III subunit beta,,DB06998
BE0000634,Serine/threonine-protein kinase B-raf,HGNC:1097,DB06999
BE0000634,Serine/threonine-protein kinase B-raf,HGNC:1097,DB07000
BE0000263,"Nitric oxide synthase, endothelial",HGNC:7876,DB07001
BE0000005,"Nitric oxide synthase, inducible",HGNC:7873,DB07002
BE0000005,"Nitric oxide synthase, inducible",HGNC:7873,DB07003
BE0001177,Protein S100-B,HGNC:10500,DB07004
BE0000048,Prothrombin,HGNC:3535,DB07005
BE0003335,Wee1-like protein kinase,HGNC:12761,DB07006
BE0000005,"Nitric oxide synthase, inducible",HGNC:7873,DB07007
BE0000005,"Nitric oxide synthase, inducible",HGNC:7873,DB07008
BE0003728,Nuclear receptor coactivator 1,HGNC:7668,DB07009
BE0000792,Estrogen receptor beta,HGNC:3468,DB07009
